date,master_category,target_daily_category_amount,transaction_count,avg_transaction_amount,day_of_week,day_of_month,month,year,week_of_year,year_month,is_weekend,is_payday,is_month_start,is_month_end,days_until_month_end,amount_lag_1,amount_lag_7,rolling_mean_7,rolling_sum_7,rolling_mean_14,rolling_sum_30,month_to_date_amount_before_today,daily_total_amount
2025-02-13,Tagihan & Kewajiban,0.0,0.0,0.0,3,13,2,2025,7,2025-02,0,0,0,0,15,0.0,0.0,0.0,0.0,139502.0,1953028.0,1953028.0,98000.0
2025-02-14,Tagihan & Kewajiban,0.0,0.0,0.0,4,14,2,2025,7,2025-02,0,0,0,0,14,0.0,0.0,0.0,0.0,139502.0,1953028.0,1953028.0,97500.0
2025-02-15,Tagihan & Kewajiban,0.0,0.0,0.0,5,15,2,2025,7,2025-02,1,0,0,0,13,0.0,0.0,0.0,0.0,139502.0,1953028.0,1953028.0,106200.0
2025-02-16,Tagihan & Kewajiban,0.0,0.0,0.0,6,16,2,2025,7,2025-02,1,0,0,0,12,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,111700.0
2025-02-17,Tagihan & Kewajiban,0.0,0.0,0.0,0,17,2,2025,8,2025-02,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,93200.0
2025-02-18,Tagihan & Kewajiban,0.0,0.0,0.0,1,18,2,2025,8,2025-02,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,228400.0
2025-02-19,Tagihan & Kewajiban,0.0,0.0,0.0,2,19,2,2025,8,2025-02,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,99000.0
2025-02-20,Tagihan & Kewajiban,0.0,0.0,0.0,3,20,2,2025,8,2025-02,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,115500.0
2025-02-21,Tagihan & Kewajiban,0.0,0.0,0.0,4,21,2,2025,8,2025-02,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,162500.0
2025-02-22,Tagihan & Kewajiban,0.0,0.0,0.0,5,22,2,2025,8,2025-02,1,0,0,0,6,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,121500.0
2025-02-23,Tagihan & Kewajiban,0.0,0.0,0.0,6,23,2,2025,8,2025-02,1,0,0,0,5,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,130900.0
2025-02-24,Tagihan & Kewajiban,0.0,0.0,0.0,0,24,2,2025,9,2025-02,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,154900.0
2025-02-25,Tagihan & Kewajiban,0.0,0.0,0.0,1,25,2,2025,9,2025-02,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,90500.0
2025-02-26,Tagihan & Kewajiban,0.0,0.0,0.0,2,26,2,2025,9,2025-02,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,116900.0
2025-02-27,Tagihan & Kewajiban,0.0,0.0,0.0,3,27,2,2025,9,2025-02,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,107500.0
2025-02-28,Tagihan & Kewajiban,0.0,0.0,0.0,4,28,2,2025,9,2025-02,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,85500.0
2025-03-01,Tagihan & Kewajiban,1953028.0,2.0,976514.0,5,1,3,2025,9,2025-03,1,1,1,0,30,0.0,0.0,0.0,0.0,0.0,1953028.0,0.0,2059528.0
2025-03-02,Tagihan & Kewajiban,0.0,0.0,0.0,6,2,3,2025,9,2025-03,1,1,0,0,29,1953028.0,0.0,279004.0,1953028.0,139502.0,3906056.0,1953028.0,105500.0
2025-03-03,Tagihan & Kewajiban,0.0,0.0,0.0,0,3,3,2025,10,2025-03,0,1,0,0,28,0.0,0.0,279004.0,1953028.0,139502.0,3906056.0,1953028.0,85500.0
2025-03-04,Tagihan & Kewajiban,0.0,0.0,0.0,1,4,3,2025,10,2025-03,0,0,0,0,27,0.0,0.0,279004.0,1953028.0,139502.0,1953028.0,1953028.0,93000.0
2025-03-05,Tagihan & Kewajiban,0.0,0.0,0.0,2,5,3,2025,10,2025-03,0,0,0,0,26,0.0,0.0,279004.0,1953028.0,139502.0,1953028.0,1953028.0,146000.0
2025-03-06,Tagihan & Kewajiban,0.0,0.0,0.0,3,6,3,2025,10,2025-03,0,0,0,0,25,0.0,0.0,279004.0,1953028.0,139502.0,1953028.0,1953028.0,93200.0
2025-03-07,Tagihan & Kewajiban,0.0,0.0,0.0,4,7,3,2025,10,2025-03,0,0,0,0,24,0.0,0.0,279004.0,1953028.0,139502.0,1953028.0,1953028.0,160000.0
2025-03-08,Tagihan & Kewajiban,0.0,0.0,0.0,5,8,3,2025,10,2025-03,1,0,0,0,23,0.0,1953028.0,279004.0,1953028.0,139502.0,1953028.0,1953028.0,125400.0
2025-03-09,Tagihan & Kewajiban,0.0,0.0,0.0,6,9,3,2025,10,2025-03,1,0,0,0,22,0.0,0.0,0.0,0.0,139502.0,1953028.0,1953028.0,98600.0
2025-03-10,Tagihan & Kewajiban,0.0,0.0,0.0,0,10,3,2025,11,2025-03,0,0,0,0,21,0.0,0.0,0.0,0.0,139502.0,1953028.0,1953028.0,98800.0
2025-03-11,Tagihan & Kewajiban,0.0,0.0,0.0,1,11,3,2025,11,2025-03,0,0,0,0,20,0.0,0.0,0.0,0.0,139502.0,1953028.0,1953028.0,100500.0
2025-03-12,Tagihan & Kewajiban,0.0,0.0,0.0,2,12,3,2025,11,2025-03,0,0,0,0,19,0.0,0.0,0.0,0.0,139502.0,1953028.0,1953028.0,100400.0
2025-03-13,Tagihan & Kewajiban,0.0,0.0,0.0,3,13,3,2025,11,2025-03,0,0,0,0,18,0.0,0.0,0.0,0.0,139502.0,1953028.0,1953028.0,120500.0
2025-03-14,Tagihan & Kewajiban,0.0,0.0,0.0,4,14,3,2025,11,2025-03,0,0,0,0,17,0.0,0.0,0.0,0.0,139502.0,1953028.0,1953028.0,90500.0
2025-03-15,Tagihan & Kewajiban,0.0,0.0,0.0,5,15,3,2025,11,2025-03,1,0,0,0,16,0.0,0.0,0.0,0.0,139502.0,1953028.0,1953028.0,189500.0
2025-03-16,Tagihan & Kewajiban,0.0,0.0,0.0,6,16,3,2025,11,2025-03,1,0,0,0,15,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,126400.0
2025-03-17,Tagihan & Kewajiban,0.0,0.0,0.0,0,17,3,2025,12,2025-03,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,90500.0
2025-03-18,Tagihan & Kewajiban,0.0,0.0,0.0,1,18,3,2025,12,2025-03,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,140400.0
2025-03-19,Tagihan & Kewajiban,0.0,0.0,0.0,2,19,3,2025,12,2025-03,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,85500.0
2025-03-20,Tagihan & Kewajiban,0.0,0.0,0.0,3,20,3,2025,12,2025-03,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,93400.0
2025-03-21,Tagihan & Kewajiban,0.0,0.0,0.0,4,21,3,2025,12,2025-03,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,131400.0
2025-03-22,Tagihan & Kewajiban,0.0,0.0,0.0,5,22,3,2025,12,2025-03,1,0,0,0,9,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,99400.0
2025-03-23,Tagihan & Kewajiban,0.0,0.0,0.0,6,23,3,2025,12,2025-03,1,0,0,0,8,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,105400.0
2025-03-24,Tagihan & Kewajiban,0.0,0.0,0.0,0,24,3,2025,13,2025-03,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,120500.0
2025-03-25,Tagihan & Kewajiban,0.0,0.0,0.0,1,25,3,2025,13,2025-03,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,155000.0
2025-03-26,Tagihan & Kewajiban,0.0,0.0,0.0,2,26,3,2025,13,2025-03,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,111400.0
2025-03-27,Tagihan & Kewajiban,0.0,0.0,0.0,3,27,3,2025,13,2025-03,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,98000.0
2025-03-28,Tagihan & Kewajiban,0.0,0.0,0.0,4,28,3,2025,13,2025-03,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,106400.0
2025-03-29,Tagihan & Kewajiban,0.0,0.0,0.0,5,29,3,2025,13,2025-03,1,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,108600.0
2025-03-30,Tagihan & Kewajiban,0.0,0.0,0.0,6,30,3,2025,13,2025-03,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,133100.0
2025-03-31,Tagihan & Kewajiban,0.0,0.0,0.0,0,31,3,2025,14,2025-03,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,108400.0
2025-04-01,Tagihan & Kewajiban,1953028.0,2.0,976514.0,1,1,4,2025,14,2025-04,0,1,1,0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2053028.0
2025-04-02,Tagihan & Kewajiban,0.0,0.0,0.0,2,2,4,2025,14,2025-04,0,1,0,0,28,1953028.0,0.0,279004.0,1953028.0,139502.0,1953028.0,1953028.0,90500.0
2025-04-03,Tagihan & Kewajiban,0.0,0.0,0.0,3,3,4,2025,14,2025-04,0,1,0,0,27,0.0,0.0,279004.0,1953028.0,139502.0,1953028.0,1953028.0,107500.0
2025-04-04,Tagihan & Kewajiban,0.0,0.0,0.0,4,4,4,2025,14,2025-04,0,0,0,0,26,0.0,0.0,279004.0,1953028.0,139502.0,1953028.0,1953028.0,166500.0
2025-04-05,Tagihan & Kewajiban,0.0,0.0,0.0,5,5,4,2025,14,2025-04,1,0,0,0,25,0.0,0.0,279004.0,1953028.0,139502.0,1953028.0,1953028.0,110400.0
2025-04-06,Tagihan & Kewajiban,0.0,0.0,0.0,6,6,4,2025,14,2025-04,1,0,0,0,24,0.0,0.0,279004.0,1953028.0,139502.0,1953028.0,1953028.0,90500.0
2025-04-07,Tagihan & Kewajiban,0.0,0.0,0.0,0,7,4,2025,15,2025-04,0,0,0,0,23,0.0,0.0,279004.0,1953028.0,139502.0,1953028.0,1953028.0,109400.0
2025-04-08,Tagihan & Kewajiban,0.0,0.0,0.0,1,8,4,2025,15,2025-04,0,0,0,0,22,0.0,1953028.0,279004.0,1953028.0,139502.0,1953028.0,1953028.0,109100.0
2025-04-09,Tagihan & Kewajiban,0.0,0.0,0.0,2,9,4,2025,15,2025-04,0,0,0,0,21,0.0,0.0,0.0,0.0,139502.0,1953028.0,1953028.0,106500.0
2025-04-10,Tagihan & Kewajiban,0.0,0.0,0.0,3,10,4,2025,15,2025-04,0,0,0,0,20,0.0,0.0,0.0,0.0,139502.0,1953028.0,1953028.0,203000.0
2025-04-11,Tagihan & Kewajiban,0.0,0.0,0.0,4,11,4,2025,15,2025-04,0,0,0,0,19,0.0,0.0,0.0,0.0,139502.0,1953028.0,1953028.0,310500.0
2025-04-12,Tagihan & Kewajiban,0.0,0.0,0.0,5,12,4,2025,15,2025-04,1,0,0,0,18,0.0,0.0,0.0,0.0,139502.0,1953028.0,1953028.0,90500.0
2025-04-13,Tagihan & Kewajiban,0.0,0.0,0.0,6,13,4,2025,15,2025-04,1,0,0,0,17,0.0,0.0,0.0,0.0,139502.0,1953028.0,1953028.0,109500.0
2025-04-14,Tagihan & Kewajiban,0.0,0.0,0.0,0,14,4,2025,16,2025-04,0,0,0,0,16,0.0,0.0,0.0,0.0,139502.0,1953028.0,1953028.0,90500.0
2025-04-15,Tagihan & Kewajiban,0.0,0.0,0.0,1,15,4,2025,16,2025-04,0,0,0,0,15,0.0,0.0,0.0,0.0,139502.0,1953028.0,1953028.0,90500.0
2025-04-16,Tagihan & Kewajiban,0.0,0.0,0.0,2,16,4,2025,16,2025-04,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,90500.0
2025-04-17,Tagihan & Kewajiban,0.0,0.0,0.0,3,17,4,2025,16,2025-04,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,96000.0
2025-04-18,Tagihan & Kewajiban,0.0,0.0,0.0,4,18,4,2025,16,2025-04,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,85500.0
2025-04-19,Tagihan & Kewajiban,0.0,0.0,0.0,5,19,4,2025,16,2025-04,1,0,0,0,11,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,85500.0
2025-04-20,Tagihan & Kewajiban,0.0,0.0,0.0,6,20,4,2025,16,2025-04,1,0,0,0,10,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,96400.0
2025-04-21,Tagihan & Kewajiban,0.0,0.0,0.0,0,21,4,2025,17,2025-04,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,90500.0
2025-04-22,Tagihan & Kewajiban,0.0,0.0,0.0,1,22,4,2025,17,2025-04,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,85500.0
2025-04-23,Tagihan & Kewajiban,0.0,0.0,0.0,2,23,4,2025,17,2025-04,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,90500.0
2025-04-24,Tagihan & Kewajiban,0.0,0.0,0.0,3,24,4,2025,17,2025-04,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,255500.0
2025-04-25,Tagihan & Kewajiban,0.0,0.0,0.0,4,25,4,2025,17,2025-04,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,90500.0
2025-04-26,Tagihan & Kewajiban,0.0,0.0,0.0,5,26,4,2025,17,2025-04,1,0,0,0,4,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,90500.0
2025-04-27,Tagihan & Kewajiban,0.0,0.0,0.0,6,27,4,2025,17,2025-04,1,0,0,0,3,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,85500.0
2025-04-28,Tagihan & Kewajiban,0.0,0.0,0.0,0,28,4,2025,18,2025-04,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,132500.0
2025-04-29,Tagihan & Kewajiban,0.0,0.0,0.0,1,29,4,2025,18,2025-04,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,93400.0
2025-04-30,Tagihan & Kewajiban,0.0,0.0,0.0,2,30,4,2025,18,2025-04,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,90500.0
2025-05-01,Tagihan & Kewajiban,1953028.0,2.0,976514.0,3,1,5,2025,18,2025-05,0,1,1,0,30,0.0,0.0,0.0,0.0,0.0,1953028.0,0.0,2158528.0
2025-05-02,Tagihan & Kewajiban,0.0,0.0,0.0,4,2,5,2025,18,2025-05,0,1,0,0,29,1953028.0,0.0,279004.0,1953028.0,139502.0,1953028.0,1953028.0,90500.0
2025-05-03,Tagihan & Kewajiban,0.0,0.0,0.0,5,3,5,2025,18,2025-05,1,1,0,0,28,0.0,0.0,279004.0,1953028.0,139502.0,1953028.0,1953028.0,102400.0
2025-05-04,Tagihan & Kewajiban,0.0,0.0,0.0,6,4,5,2025,18,2025-05,1,0,0,0,27,0.0,0.0,279004.0,1953028.0,139502.0,1953028.0,1953028.0,90500.0
2025-05-05,Tagihan & Kewajiban,0.0,0.0,0.0,0,5,5,2025,19,2025-05,0,0,0,0,26,0.0,0.0,279004.0,1953028.0,139502.0,1953028.0,1953028.0,116900.0
2025-05-06,Tagihan & Kewajiban,0.0,0.0,0.0,1,6,5,2025,19,2025-05,0,0,0,0,25,0.0,0.0,279004.0,1953028.0,139502.0,1953028.0,1953028.0,113200.0
2025-05-07,Tagihan & Kewajiban,0.0,0.0,0.0,2,7,5,2025,19,2025-05,0,0,0,0,24,0.0,0.0,279004.0,1953028.0,139502.0,1953028.0,1953028.0,85500.0
2025-05-08,Tagihan & Kewajiban,0.0,0.0,0.0,3,8,5,2025,19,2025-05,0,0,0,0,23,0.0,1953028.0,279004.0,1953028.0,139502.0,1953028.0,1953028.0,97700.0
2025-05-09,Tagihan & Kewajiban,0.0,0.0,0.0,4,9,5,2025,19,2025-05,0,0,0,0,22,0.0,0.0,0.0,0.0,139502.0,1953028.0,1953028.0,135200.0
2025-05-10,Tagihan & Kewajiban,0.0,0.0,0.0,5,10,5,2025,19,2025-05,1,0,0,0,21,0.0,0.0,0.0,0.0,139502.0,1953028.0,1953028.0,102500.0
2025-05-11,Tagihan & Kewajiban,0.0,0.0,0.0,6,11,5,2025,19,2025-05,1,0,0,0,20,0.0,0.0,0.0,0.0,139502.0,1953028.0,1953028.0,124100.0
2025-05-12,Tagihan & Kewajiban,0.0,0.0,0.0,0,12,5,2025,20,2025-05,0,0,0,0,19,0.0,0.0,0.0,0.0,139502.0,1953028.0,1953028.0,107000.0
2025-05-13,Tagihan & Kewajiban,0.0,0.0,0.0,1,13,5,2025,20,2025-05,0,0,0,0,18,0.0,0.0,0.0,0.0,139502.0,1953028.0,1953028.0,137800.0
2025-05-14,Tagihan & Kewajiban,0.0,0.0,0.0,2,14,5,2025,20,2025-05,0,0,0,0,17,0.0,0.0,0.0,0.0,139502.0,1953028.0,1953028.0,92700.0
2025-05-15,Tagihan & Kewajiban,0.0,0.0,0.0,3,15,5,2025,20,2025-05,0,0,0,0,16,0.0,0.0,0.0,0.0,139502.0,1953028.0,1953028.0,115400.0
2025-05-16,Tagihan & Kewajiban,0.0,0.0,0.0,4,16,5,2025,20,2025-05,0,0,0,0,15,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,90500.0
2025-05-17,Tagihan & Kewajiban,0.0,0.0,0.0,5,17,5,2025,20,2025-05,1,0,0,0,14,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,152400.0
2025-05-18,Tagihan & Kewajiban,0.0,0.0,0.0,6,18,5,2025,20,2025-05,1,0,0,0,13,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,85500.0
2025-05-19,Tagihan & Kewajiban,0.0,0.0,0.0,0,19,5,2025,21,2025-05,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,125000.0
2025-05-20,Tagihan & Kewajiban,0.0,0.0,0.0,1,20,5,2025,21,2025-05,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,85500.0
2025-05-21,Tagihan & Kewajiban,0.0,0.0,0.0,2,21,5,2025,21,2025-05,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,90500.0
2025-05-22,Tagihan & Kewajiban,0.0,0.0,0.0,3,22,5,2025,21,2025-05,0,0,0,0,9,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,129500.0
2025-05-23,Tagihan & Kewajiban,0.0,0.0,0.0,4,23,5,2025,21,2025-05,0,0,0,0,8,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,90500.0
2025-05-24,Tagihan & Kewajiban,0.0,0.0,0.0,5,24,5,2025,21,2025-05,1,0,0,0,7,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,106500.0
2025-05-25,Tagihan & Kewajiban,0.0,0.0,0.0,6,25,5,2025,21,2025-05,1,0,0,0,6,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,90500.0
2025-05-26,Tagihan & Kewajiban,0.0,0.0,0.0,0,26,5,2025,22,2025-05,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,90500.0
2025-05-27,Tagihan & Kewajiban,0.0,0.0,0.0,1,27,5,2025,22,2025-05,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,85500.0
2025-05-28,Tagihan & Kewajiban,0.0,0.0,0.0,2,28,5,2025,22,2025-05,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,90500.0
2025-05-29,Tagihan & Kewajiban,0.0,0.0,0.0,3,29,5,2025,22,2025-05,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,85500.0
2025-05-30,Tagihan & Kewajiban,0.0,0.0,0.0,4,30,5,2025,22,2025-05,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,90500.0
2025-05-31,Tagihan & Kewajiban,0.0,0.0,0.0,5,31,5,2025,22,2025-05,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,90500.0
2025-06-01,Tagihan & Kewajiban,1953028.0,2.0,976514.0,6,1,6,2025,22,2025-06,1,1,1,0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2069628.0
2025-06-02,Tagihan & Kewajiban,0.0,0.0,0.0,0,2,6,2025,23,2025-06,0,1,0,0,28,1953028.0,0.0,279004.0,1953028.0,139502.0,1953028.0,1953028.0,90500.0
2025-06-03,Tagihan & Kewajiban,0.0,0.0,0.0,1,3,6,2025,23,2025-06,0,1,0,0,27,0.0,0.0,279004.0,1953028.0,139502.0,1953028.0,1953028.0,105400.0
2025-06-04,Tagihan & Kewajiban,0.0,0.0,0.0,2,4,6,2025,23,2025-06,0,0,0,0,26,0.0,0.0,279004.0,1953028.0,139502.0,1953028.0,1953028.0,104500.0
2025-06-05,Tagihan & Kewajiban,0.0,0.0,0.0,3,5,6,2025,23,2025-06,0,0,0,0,25,0.0,0.0,279004.0,1953028.0,139502.0,1953028.0,1953028.0,109800.0
2025-06-06,Tagihan & Kewajiban,0.0,0.0,0.0,4,6,6,2025,23,2025-06,0,0,0,0,24,0.0,0.0,279004.0,1953028.0,139502.0,1953028.0,1953028.0,97500.0
2025-06-07,Tagihan & Kewajiban,0.0,0.0,0.0,5,7,6,2025,23,2025-06,1,0,0,0,23,0.0,0.0,279004.0,1953028.0,139502.0,1953028.0,1953028.0,107300.0
2025-06-08,Tagihan & Kewajiban,0.0,0.0,0.0,6,8,6,2025,23,2025-06,1,0,0,0,22,0.0,1953028.0,279004.0,1953028.0,139502.0,1953028.0,1953028.0,112200.0
2025-06-09,Tagihan & Kewajiban,0.0,0.0,0.0,0,9,6,2025,24,2025-06,0,0,0,0,21,0.0,0.0,0.0,0.0,139502.0,1953028.0,1953028.0,114800.0
2025-06-10,Tagihan & Kewajiban,0.0,0.0,0.0,1,10,6,2025,24,2025-06,0,0,0,0,20,0.0,0.0,0.0,0.0,139502.0,1953028.0,1953028.0,178400.0
2025-06-11,Tagihan & Kewajiban,0.0,0.0,0.0,2,11,6,2025,24,2025-06,0,0,0,0,19,0.0,0.0,0.0,0.0,139502.0,1953028.0,1953028.0,106000.0
2025-06-12,Tagihan & Kewajiban,0.0,0.0,0.0,3,12,6,2025,24,2025-06,0,0,0,0,18,0.0,0.0,0.0,0.0,139502.0,1953028.0,1953028.0,90500.0
2025-06-13,Tagihan & Kewajiban,0.0,0.0,0.0,4,13,6,2025,24,2025-06,0,0,0,0,17,0.0,0.0,0.0,0.0,139502.0,1953028.0,1953028.0,90500.0
2025-06-14,Tagihan & Kewajiban,0.0,0.0,0.0,5,14,6,2025,24,2025-06,1,0,0,0,16,0.0,0.0,0.0,0.0,139502.0,1953028.0,1953028.0,103800.0
2025-06-15,Tagihan & Kewajiban,0.0,0.0,0.0,6,15,6,2025,24,2025-06,1,0,0,0,15,0.0,0.0,0.0,0.0,139502.0,1953028.0,1953028.0,156900.0
2025-06-16,Tagihan & Kewajiban,0.0,0.0,0.0,0,16,6,2025,25,2025-06,0,0,0,0,14,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,151200.0
2025-06-17,Tagihan & Kewajiban,0.0,0.0,0.0,1,17,6,2025,25,2025-06,0,0,0,0,13,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,112200.0
2025-06-18,Tagihan & Kewajiban,0.0,0.0,0.0,2,18,6,2025,25,2025-06,0,0,0,0,12,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,90500.0
2025-06-19,Tagihan & Kewajiban,0.0,0.0,0.0,3,19,6,2025,25,2025-06,0,0,0,0,11,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,110500.0
2025-06-20,Tagihan & Kewajiban,0.0,0.0,0.0,4,20,6,2025,25,2025-06,0,0,0,0,10,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,183200.0
2025-06-21,Tagihan & Kewajiban,0.0,0.0,0.0,5,21,6,2025,25,2025-06,1,0,0,0,9,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,90500.0
2025-06-22,Tagihan & Kewajiban,0.0,0.0,0.0,6,22,6,2025,25,2025-06,1,0,0,0,8,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,155300.0
2025-06-23,Tagihan & Kewajiban,0.0,0.0,0.0,0,23,6,2025,26,2025-06,0,0,0,0,7,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,130000.0
2025-06-24,Tagihan & Kewajiban,0.0,0.0,0.0,1,24,6,2025,26,2025-06,0,0,0,0,6,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,106400.0
2025-06-25,Tagihan & Kewajiban,0.0,0.0,0.0,2,25,6,2025,26,2025-06,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,118300.0
2025-06-26,Tagihan & Kewajiban,0.0,0.0,0.0,3,26,6,2025,26,2025-06,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,90500.0
2025-06-27,Tagihan & Kewajiban,0.0,0.0,0.0,4,27,6,2025,26,2025-06,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,90500.0
2025-06-28,Tagihan & Kewajiban,0.0,0.0,0.0,5,28,6,2025,26,2025-06,1,0,0,0,2,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,106400.0
2025-06-29,Tagihan & Kewajiban,0.0,0.0,0.0,6,29,6,2025,26,2025-06,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,1953028.0,1953028.0,146300.0
2025-01-01,Transportasi & Rutinitas,12000.0,2.0,6000.0,2,1,1,2025,1,2025-01,0,1,1,0,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2049428.0
2025-01-02,Transportasi & Rutinitas,12000.0,2.0,6000.0,3,2,1,2025,1,2025-01,0,1,0,0,29,12000.0,0.0,12000.0,12000.0,12000.0,12000.0,12000.0,218500.0
2025-01-03,Transportasi & Rutinitas,12000.0,2.0,6000.0,4,3,1,2025,1,2025-01,0,1,0,0,28,12000.0,0.0,12000.0,24000.0,12000.0,24000.0,24000.0,90500.0
2025-01-04,Transportasi & Rutinitas,12000.0,2.0,6000.0,5,4,1,2025,1,2025-01,1,0,0,0,27,12000.0,0.0,12000.0,36000.0,12000.0,36000.0,36000.0,189400.0
2025-01-05,Transportasi & Rutinitas,12000.0,2.0,6000.0,6,5,1,2025,1,2025-01,1,0,0,0,26,12000.0,0.0,12000.0,48000.0,12000.0,48000.0,48000.0,174500.0
2025-01-06,Transportasi & Rutinitas,12000.0,2.0,6000.0,0,6,1,2025,2,2025-01,0,0,0,0,25,12000.0,0.0,12000.0,60000.0,12000.0,60000.0,60000.0,118000.0
