category,raw_category,product_name,price
snack_dessert,ice cream,cotton candy campuran ice cream strawberry sy dan milk segar,31250
snack_dessert,ice cream,frappucino with ice cream,31250
snack_dessert,ice cream,fruit yoghurt shake alpukat real yoghurt real fruit real ice cream,27500
snack_dessert,ice cream,fruit yoghurt shake mangga real yoghurt real fruit real ice cream,27500
snack_dessert,ice cream,fruit yoghurt shake pisang real yoghurt real fruit real ice cream,27500
snack_dessert,ice cream,ice cream,8000
snack_dessert,ice cream,ice cream,20000
snack_dessert,ice cream,ice cream durian uk.300ml,15500
snack_dessert,ice cream,ice cream lembut,20000
snack_dessert,ice cream,ice cream strawberry vanila uk.250ml,12500
snack_dessert,ice cream,ice cream super lembut,15000
snack_dessert,ice cream,milkshake alpukat real fruit real milk real ice cream vol 12oz,25000
snack_dessert,ice cream,milkshake blueberry real milk real ice cream vol 12oz,21250
snack_dessert,ice cream,milkshake capucino real milk real ice cream vol 12oz,21250
snack_dessert,ice cream,milkshake hazelnut real milk real ice cream vol 12oz,21250
snack_dessert,ice cream,milkshake mangga real fruit real milk real ice cream,25000
snack_dessert,ice cream,milkshake pisang real fruit real milk real ice cream vol 12oz,25000
snack_dessert,ice cream,milkshake strawberry real milk real ice cream vol 12oz,21250
snack_dessert,ice cream,real fruit real milk real ice cream,25000
snack_dessert,ice cream,real fruit real milk real ice cream vol 12oz,25000
snack_dessert,ice cream,real milk real ice cream vol 12oz,21250
snack_dessert,ice cream,real yoghurt real fruit real ice cream,27500
snack_dessert,ice cream,real yoghurt real fruit real ice cream vol 12oz,27500
snack_dessert,ice cream,real yoghurt real ice cream,23750
snack_dessert,ice cream,real yoghurt real ice cream vol 12oz,23750
snack_dessert,ice cream,smooth flurry oreo ukuran medium ice cream lembut,20000
snack_dessert,ice cream,smooth flurry vanilla oreo small cup ice cream super lembut,15000
snack_dessert,ice cream,stamina booster real fruit real milk real ice cream vol 12oz,25000
snack_dessert,ice cream,yoghurt blueberry real yoghurt real ice cream vol 12oz,23750
snack_dessert,ice cream,yoghurt capucino real yoghurt real ice cream vol 12oz,23750
snack_dessert,ice cream,yoghurt hazelnut real yoghurt real ice cream vol 12oz,23750
snack_dessert,ice cream,yoghurt strawberry real yoghurt real ice cream vol 12oz,23750
snack_dessert,matcha / tea,croissant waffle matcha,11000
snack_dessert,matcha / tea,frappe tiramisu chocolate matcha taro,15000
snack_dessert,matcha / tea,kue matcha dessert box,54000
snack_dessert,matcha / tea,matcha cake slice,50000
snack_dessert,matcha / tea,milkshake matcha real milk real ice cream vol 12oz,21250
snack_dessert,matcha / tea,yoghurt matcha real yoghurt real ice cream vol 12oz,23750
snack_dessert,non-coffee drink,2 layer cake full choco in top,59000
snack_dessert,non-coffee drink,bakpao coklat isi 10pcs,33000
snack_dessert,non-coffee drink,banana choco cake cake pisang dipadukan,60000
snack_dessert,non-coffee drink,banana choco danish,17500
snack_dessert,non-coffee drink,banana chocolate muffin,4500
snack_dessert,non-coffee drink,bapao coklat,4000
snack_dessert,non-coffee drink,base cake coklat isian coklat filling dan freshcream ukuran 16cm,139750
snack_dessert,non-coffee drink,bear cake chocolate sponge cake,202250
snack_dessert,non-coffee drink,belgium butttercake chocolate belgium full dark chocolate belgium,85000
snack_dessert,non-coffee drink,black forest cake chocolate sponge cake,227875
snack_dessert,non-coffee drink,blackforest hemat 14 m 2 layer cake full choco in top,59000
snack_dessert,non-coffee drink,bluebery coklat+coklat keju,20000
snack_dessert,non-coffee drink,bluebery coklat+coklat keju bluebery coklat+coklat keju,20000
snack_dessert,non-coffee drink,bolu jadul coklat,4500
snack_dessert,non-coffee drink,bomboloni donat isi chocolate donat fluffy isi selai chocolate,4000
snack_dessert,non-coffee drink,bomboloni donat isi taro,4000
snack_dessert,non-coffee drink,box size 10x10cm brownies cream choco cream cheese coklat ganache oreo,31000
snack_dessert,non-coffee drink,brow box belgium chocolate,65000
snack_dessert,non-coffee drink,brownies avocado mousse white mousse ganache chocolate,45000
snack_dessert,non-coffee drink,brownies choco cheese,60000
snack_dessert,non-coffee drink,brownies choco crunchy brownies panggang,50000
snack_dessert,non-coffee drink,brownies choco peanut lumer uk.250ml,15000
snack_dessert,non-coffee drink,brownies chocolate mousse chocolate ganache,45000
snack_dessert,non-coffee drink,brownies coklat lumer uk.250ml,15000
snack_dessert,non-coffee drink,brownies crispy chocolate belgium,55000
snack_dessert,non-coffee drink,brownies crispy chocolate belgium,100000
snack_dessert,non-coffee drink,brownies kukus coklat moist size 20x10,40000
snack_dessert,non-coffee drink,brownies panggang coklat premium,76625
snack_dessert,non-coffee drink,brownies whip cream cadbyry chocolate mousse ganache,55000
snack_dessert,non-coffee drink,brownis avocado coklat,50000
snack_dessert,non-coffee drink,brownis durian coklat,50000
snack_dessert,non-coffee drink,brownis keju coklat batang susu,10000
snack_dessert,non-coffee drink,buttercake chocolate cream cheese lotus siraman lotus biscoff,85000
snack_dessert,non-coffee drink,butttercake chocolate belgium full dark chocolate belgium,85000
snack_dessert,non-coffee drink,cadbury cheese cake cheese cake made with cadbury dairy milk chocolate,45000
snack_dessert,non-coffee drink,cake brownies coklat lembut,86000
snack_dessert,non-coffee drink,cake coklat cream cheese belgian chocolate dan caramel,75000
snack_dessert,non-coffee drink,cake coklat moist,75000
snack_dessert,non-coffee drink,cake coklat moist mousses dan siraman belgian chocolate,75000
snack_dessert,non-coffee drink,cake coklat moist mousses dan siraman belgian chocolate,85000
snack_dessert,non-coffee drink,cake dengan belgian chocolate asli,75000
snack_dessert,non-coffee drink,cake lapis pandan dan brownies coklat filling kismis,53500
snack_dessert,non-coffee drink,cake lapis vanilla dan brownies coklat filling kismis,49125
snack_dessert,non-coffee drink,cake muffin coklat,9750
snack_dessert,non-coffee drink,cake slice vanila dan coklat lembut,12875
snack_dessert,non-coffee drink,canai + coklat,15000
snack_dessert,non-coffee drink,canai susu keju + coklat,21000
snack_dessert,non-coffee drink,candy ball olahan cake coklat yang dibentuk bulat,6500
snack_dessert,non-coffee drink,cheese cake made with cadbury dairy milk chocolate,45000
snack_dessert,non-coffee drink,cheese chocolate 22oz,22500
snack_dessert,non-coffee drink,cheewy choco cookies,12825
snack_dessert,non-coffee drink,chewy choco cookies cookies,9000
snack_dessert,non-coffee drink,chiffon coklat,5000
snack_dessert,non-coffee drink,child coklat puding rasa coklat asli,10000
snack_dessert,non-coffee drink,choco cake,12000
snack_dessert,non-coffee drink,choco cake + choco flavored cream + dark choco coating,60000
snack_dessert,non-coffee drink,choco cake 14 cm 1 layer cake bisa req tulisan,55000
snack_dessert,non-coffee drink,choco cake no flour,17500
snack_dessert,non-coffee drink,choco cheese dessert box terdiri dari lapisan cake,56000
snack_dessert,non-coffee drink,choco chip cookies,11500
snack_dessert,non-coffee drink,choco cream cake chocolate sponge cake,23500
snack_dessert,non-coffee drink,choco crispy roti filling coklat,14125
snack_dessert,non-coffee drink,choco dessert cup choco cake,12000
snack_dessert,non-coffee drink,choco heaven dessert box,75000
snack_dessert,non-coffee drink,choco island mini roti,7875
snack_dessert,non-coffee drink,choco island roti,19125
snack_dessert,non-coffee drink,choco oatmeal cookies m kue kering gandum rendah gula rasa cokelat,78500
snack_dessert,non-coffee drink,choco silky pudding puding lembut,11625
snack_dessert,non-coffee drink,chocochip buttery muffin,15000
snack_dessert,non-coffee drink,chocolate,29000
snack_dessert,non-coffee drink,chocolate,36000
snack_dessert,non-coffee drink,chocolate + keju,13000
snack_dessert,non-coffee drink,chocolate 1 liter,72000
snack_dessert,non-coffee drink,chocolate 1 liter,126000
snack_dessert,non-coffee drink,chocolate 22oz,18000
snack_dessert,non-coffee drink,chocolate 500ml,66000
snack_dessert,non-coffee drink,chocolate belgian with cremer &fresh milk 2 shot espreeso,25000
snack_dessert,non-coffee drink,chocolate chip,9000
snack_dessert,non-coffee drink,chocolate cupcake,16000
snack_dessert,non-coffee drink,chocolate frappe,27600
snack_dessert,non-coffee drink,chocolate hot,21600
snack_dessert,non-coffee drink,chocolate hot/ice,21000
snack_dessert,non-coffee drink,chocolate ice,22800
snack_dessert,non-coffee drink,chocolate milk,22000
snack_dessert,non-coffee drink,chocolate sponge cake,23500
snack_dessert,non-coffee drink,chocolate sponge cake,139750
snack_dessert,non-coffee drink,chocolate sponge cake,202250
snack_dessert,non-coffee drink,chocolate sponge cake,209750
snack_dessert,non-coffee drink,chocolate sponge cake,227875
snack_dessert,non-coffee drink,choconut vanilla tpl tabung kue kering gandum rendah gula rasa cokelat,54750
snack_dessert,non-coffee drink,cinamon roll mini chocolate belgium,30000
snack_dessert,non-coffee drink,cinnamon chocolate belgium,30000
snack_dessert,non-coffee drink,cinnamon chocolate churros cinnamon churros,22000
snack_dessert,non-coffee drink,cinnamon chocolate hazelnut,30000
snack_dessert,non-coffee drink,cinnamon roll mini chocolate hazelnut,30000
snack_dessert,non-coffee drink,clair coklat,17500
snack_dessert,non-coffee drink,cokju setengah coklat keju setengah porsi,8000
snack_dessert,non-coffee drink,coklat + keju,8000
snack_dessert,non-coffee drink,coklat / putih,5000
snack_dessert,non-coffee drink,coklat asli dengan susu,22000
snack_dessert,non-coffee drink,coklat cake,4500
snack_dessert,non-coffee drink,coklat dan campuran susu,18750
snack_dessert,non-coffee drink,coklat dicamp alpukat asli,28000
snack_dessert,non-coffee drink,coklat hangat sebelum bermain permainan papan.,24000
snack_dessert,non-coffee drink,coklat kacang roti manis,26000
snack_dessert,non-coffee drink,coklat keju,16000
snack_dessert,non-coffee drink,coklat keju coklat keju,16000
snack_dessert,non-coffee drink,coklat keju setengah porsi,8000
snack_dessert,non-coffee drink,coklat keju strawberry srikaya blueberry,20000
snack_dessert,non-coffee drink,coklat lembut,45000
snack_dessert,non-coffee drink,coklat meses/selai keju kacang,15000
snack_dessert,non-coffee drink,coklat moist base cake,48000
snack_dessert,non-coffee drink,coklat panas,8500
snack_dessert,non-coffee drink,coklat panjang roti manis,26000
snack_dessert,non-coffee drink,coklat premium,25000
snack_dessert,non-coffee drink,coklat strawberry blueberry dan kacang,9000
snack_dessert,non-coffee drink,coklat susu panas coklat yg pekat nikmat,17000
snack_dessert,non-coffee drink,coklat wijen roti filling cokelat,9750
snack_dessert,non-coffee drink,coklat yg pekat nikmat,17000
snack_dessert,non-coffee drink,coklat+ keju+ oreo,20000
snack_dessert,non-coffee drink,coklat+keju+kacang,19000
snack_dessert,non-coffee drink,coklat+susu,20000
snack_dessert,non-coffee drink,coklat+taro,17000
snack_dessert,non-coffee drink,coklat+taro coklat+taro,17000
snack_dessert,non-coffee drink,coklat/kejua,15000
snack_dessert,non-coffee drink,cookies choco chips,7500
snack_dessert,non-coffee drink,croissant waffle chocolate,11000
snack_dessert,non-coffee drink,croissant waffle taro,11000
snack_dessert,non-coffee drink,cup assorted 4 rasa dessert rasa chocolate red velvet tiramisu regal,115000
snack_dessert,non-coffee drink,cup cake red velvet,7000
snack_dessert,non-coffee drink,danish coklat,8500
snack_dessert,non-coffee drink,dark chocolate 22oz,18000
snack_dessert,non-coffee drink,dark chocolate sponge+chocolate mousse+chocolate ganache,30000
snack_dessert,non-coffee drink,dengan coklat yang kental dan leleh,22000
snack_dessert,non-coffee drink,dengan variasi rasa coklat dan keju,100000
snack_dessert,non-coffee drink,desert box chocolate brownies uk 10 5 x 10 5 x 6,42500
snack_dessert,non-coffee drink,dessert box 500ml choco cheese,62000
snack_dessert,non-coffee drink,dessert box base coklat cake,48000
snack_dessert,non-coffee drink,dessert box brownis lumer brownis keju coklat batang susu,10000
snack_dessert,non-coffee drink,dessert box choco milo coklat moist base cake,48000
snack_dessert,non-coffee drink,dessert box coklat turkish,36000
snack_dessert,non-coffee drink,dessert box milk bath coklat milk bath coklat,24500
snack_dessert,non-coffee drink,dessert box oreo n cream moist coklat cake dilapis cream cookies oreo,48000
snack_dessert,non-coffee drink,dessert box red velvet,15000
snack_dessert,non-coffee drink,dessert box red velvet,65000
snack_dessert,non-coffee drink,dessert box red velvet cake,48000
snack_dessert,non-coffee drink,dessert box red velvet chese dessert box red velvet cake,48000
snack_dessert,non-coffee drink,dhin aju cake lapis vanilla dan brownies coklat filling kismis,49125
snack_dessert,non-coffee drink,dhin aju pandan cake lapis pandan dan brownies coklat filling kismis,53500
snack_dessert,non-coffee drink,donat fluffy isi selai chocolate,4000
snack_dessert,non-coffee drink,donat kentang 1 lusin rasa coklat tiramisu capucini mangga strawberi,38000
snack_dessert,non-coffee drink,double chocolate cookies,14000
snack_dessert,non-coffee drink,durian dessert box cake coklat moist,75000
snack_dessert,non-coffee drink,es coklat,17500
snack_dessert,non-coffee drink,es coklat 1 liter,85000
snack_dessert,non-coffee drink,es coklat alpukat coklat dicamp alpukat asli,28000
snack_dessert,non-coffee drink,es coklat mint,22000
snack_dessert,non-coffee drink,es krim 2 rasa rasa strawberri coklat vanila taro melon,3500
snack_dessert,non-coffee drink,es susu coklat,4000
snack_dessert,non-coffee drink,es susu coklat coklat asli,22000
snack_dessert,non-coffee drink,fudgy brownies mix oreo choco chip almond,70000
snack_dessert,non-coffee drink,halona cookies cookies choco chips,7500
snack_dessert,non-coffee drink,hampers hexavaganza 3 cake magnum 3 cake pop 2 choco ball,350000
snack_dessert,non-coffee drink,happy brownies brownies panggang coklat premium,76625
snack_dessert,non-coffee drink,havana choco pack coklat lembut,45000
snack_dessert,non-coffee drink,hot chocolate coklat hangat sebelum bermain permainan papan.,24000
snack_dessert,non-coffee drink,ice chocolate,21250
snack_dessert,non-coffee drink,ice chocolate,26000
snack_dessert,non-coffee drink,ice chocolate,32000
snack_dessert,non-coffee drink,ice chocolate chocolate milk,22000
snack_dessert,non-coffee drink,ice chocolate coklat premium,25000
snack_dessert,non-coffee drink,ice cream coklat vanila uk.250ml,12500
snack_dessert,non-coffee drink,ice cream vanila/strawberry/chocolate,16225
snack_dessert,non-coffee drink,iced chocolate,25000
snack_dessert,non-coffee drink,iced chocolate,31875
snack_dessert,non-coffee drink,isi coklat kacang d taburi meses,6000
snack_dessert,non-coffee drink,isi lidah kucing kastengel semprit coklat,322000
snack_dessert,non-coffee drink,kacang+coklat+susu,22500
snack_dessert,non-coffee drink,keju+coklat+susu,28750
snack_dessert,non-coffee drink,kejuaroma chocolate 1 box isi 10 pcs,26000
snack_dessert,non-coffee drink,kejuaroma chocolate frozen 1 box isi 10 pcs,22000
snack_dessert,non-coffee drink,kismis+coklat,22500
snack_dessert,non-coffee drink,kupi susu coklat 1 liter,90000
snack_dessert,non-coffee drink,lapis cheese cream coklat,60000
snack_dessert,non-coffee drink,lapis coklat,55000
snack_dessert,non-coffee drink,lapis durian cake slice vanila dan coklat lembut,12875
snack_dessert,non-coffee drink,lotus biscoff ice cream dipped in a milk chocolate coating & lotus jam,50000
snack_dessert,non-coffee drink,lotus buttercake chocolate cream cheese lotus siraman lotus biscoff,85000
snack_dessert,non-coffee drink,lumpia frozen rasa coklat isi 25 bh,32000
snack_dessert,non-coffee drink,marie regal chocolate custatd,7000
snack_dessert,non-coffee drink,martabak coklat coklat+susu,20000
snack_dessert,non-coffee drink,martabak coklat kacang kacang+coklat+susu,22500
snack_dessert,non-coffee drink,martabak coklat kismis kismis+coklat,22500
snack_dessert,non-coffee drink,martabak coklat pisang pisang+coklat+susu,22500
snack_dessert,non-coffee drink,martabak keju coklat keju+coklat+susu,28750
snack_dessert,non-coffee drink,maryam gunting with premium chocolate n honey,17000
snack_dessert,non-coffee drink,mentega+coklat+susu,22500
snack_dessert,non-coffee drink,milk bath coklat,24500
snack_dessert,non-coffee drink,milk coklat,7000
snack_dessert,non-coffee drink,milk shake vanilla strawberry chocolate,20000
snack_dessert,non-coffee drink,milkshake chocolate,21000
snack_dessert,non-coffee drink,milkshake chocolate milkshake chocolate,21000
snack_dessert,non-coffee drink,milkshake chocolate real milk real ice cream vol 12oz,21250
snack_dessert,non-coffee drink,milkshake redvelvet real milk real ice cream vol 12oz,21250
snack_dessert,non-coffee drink,milkshake taro real milk real ice cream vol 12oz,21250
snack_dessert,non-coffee drink,milky chocolate 22oz,18000
snack_dessert,non-coffee drink,milo dessert box 250ml,15000
snack_dessert,non-coffee drink,mini dessert box choco milo,17500
snack_dessert,non-coffee drink,mini dessert box chocolate oreo,18000
snack_dessert,non-coffee drink,moist coklat cake dilapis cream cookies oreo,48000
snack_dessert,non-coffee drink,muffin coklat,7000
snack_dessert,non-coffee drink,muffin coklat cake muffin coklat,9750
snack_dessert,non-coffee drink,nucomaltine panggang roti tawar filling cream susu dan coklat crunchy,11625
snack_dessert,non-coffee drink,nyam-nyam + coklat,10000
snack_dessert,non-coffee drink,nyam-nyam nyam-nyam + coklat,10000
snack_dessert,non-coffee drink,olahan cake coklat yang dibentuk bulat,6500
snack_dessert,non-coffee drink,oreo cake chocolate sponge cake,139750
snack_dessert,non-coffee drink,oreo+coklat,15000
snack_dessert,non-coffee drink,oreo+coklat oreo+coklat,15000
snack_dessert,non-coffee drink,pahe 4 roti bakar coklat strawbery setengah porsi,23000
snack_dessert,non-coffee drink,panas coklat mint,22000
snack_dessert,non-coffee drink,pancake + 1 scoop es cream + buah vanilla/ strawberry/ chocolate,25000
snack_dessert,non-coffee drink,pancake + 1 scoop es cream vanilla/ strawberry/ chocolate,19000
snack_dessert,non-coffee drink,perpaduan cake regal dan gold caramelle coklat,65000
snack_dessert,non-coffee drink,pisang bakar coklat keju pisang bakar,20000
snack_dessert,non-coffee drink,pisang bakar pisang tanduk dgn coklat meses keju parut dan susu kental,20750
snack_dessert,non-coffee drink,pisang bakarr coklat,15000
snack_dessert,non-coffee drink,pisang coklat,10000
snack_dessert,non-coffee drink,pisang coklat mini roti,7875
snack_dessert,non-coffee drink,pisang coklat pisang+coklat,16000
snack_dessert,non-coffee drink,pisang coklat roti,14750
snack_dessert,non-coffee drink,pisang goreng coklat keju,19000
snack_dessert,non-coffee drink,pisang goreng coklat keju,20000
snack_dessert,non-coffee drink,pisang goreng coklat keju pisang goreng coklat keju,20000
snack_dessert,non-coffee drink,pisang goreng coklat keju pisang kepok kalimantan 2pc,23000
snack_dessert,non-coffee drink,pisang tanduk dgn coklat meses keju parut dan susu kental,20750
snack_dessert,non-coffee drink,pisang+coklat,16000
snack_dessert,non-coffee drink,pisang+coklat+susu,22500
snack_dessert,non-coffee drink,pisangg bakar coklat keju,19000
snack_dessert,non-coffee drink,pop ice strawberry chocolate vanilla late,4000
snack_dessert,non-coffee drink,pudding mini coklat,3500
snack_dessert,non-coffee drink,puding coklat + vla susu,10000
snack_dessert,non-coffee drink,puding coklat puding custard marie regal with jelly,25000
snack_dessert,non-coffee drink,puding lembut dengan rasa coklat,11625
snack_dessert,non-coffee drink,puding rasa strawberry vanilla coklat with vanilla vla dingin,150000
snack_dessert,non-coffee drink,pull me up cake chocolate hazelnut,35000
snack_dessert,non-coffee drink,rasa avocado + coklat,22500
snack_dessert,non-coffee drink,rasa chocolate red velvet tiramisu regal,115000
snack_dessert,non-coffee drink,rasa coklat,20500
snack_dessert,non-coffee drink,rasa coklat + keju,22500
snack_dessert,non-coffee drink,rasa coklat + tiramisu,22500
snack_dessert,non-coffee drink,rasa coklat asli,10000
snack_dessert,non-coffee drink,rasa coklat tiramisu capucini mangga strawberi,38000
snack_dessert,non-coffee drink,rasa strawberri coklat vanila taro melon,3500
snack_dessert,non-coffee drink,rasa strawberry + coklat,22500
snack_dessert,non-coffee drink,red velvet cake + cream cheese + crumble,65000
snack_dessert,non-coffee drink,red velvet cookies,60000
snack_dessert,non-coffee drink,red velvet croissant,24000
snack_dessert,non-coffee drink,red velvet dessert box,30000
snack_dessert,non-coffee drink,red velvet dessert box,65000
snack_dessert,non-coffee drink,red velvet dessert box red velvet cake + cream cheese + crumble,65000
snack_dessert,non-coffee drink,redvelvet dessert box terdiri dari lapisan cake,62000
snack_dessert,non-coffee drink,redvelvet dessert cup,12000
snack_dessert,non-coffee drink,regal dessert box perpaduan cake regal dan gold caramelle coklat,65000
snack_dessert,non-coffee drink,risoles coklat lumer satu box isi 5 pcs,19000
snack_dessert,non-coffee drink,rokus cokju roti kukus coklatkeju,16000
snack_dessert,non-coffee drink,rokus coklat roti kukus coklat,12000
snack_dessert,non-coffee drink,rokus pisang coklat,16000
snack_dessert,non-coffee drink,rokus piscok rokus pisang coklat,16000
snack_dessert,non-coffee drink,roti 4 rasa roti lembut dg rasa coklat susu keju blueberi strawberi,20000
snack_dessert,non-coffee drink,roti bakar avocado + coklat rasa avocado + coklat,22500
snack_dessert,non-coffee drink,roti bakar bandung mini roti tawar bandung isian selai coklat,3700
snack_dessert,non-coffee drink,roti bakar blueberyy coklat selai bluberyy+coklat+susu,23750
snack_dessert,non-coffee drink,roti bakar candu roti isi taro vanila late,18000
snack_dessert,non-coffee drink,roti bakar choco crunchy,25000
snack_dessert,non-coffee drink,roti bakar choco crunchy,26000
snack_dessert,non-coffee drink,roti bakar choco crunchy keju,28000
snack_dessert,non-coffee drink,roti bakar chococrunchy roti bakar,18000
snack_dessert,non-coffee drink,roti bakar chococruncy,26000
snack_dessert,non-coffee drink,roti bakar chocolate + keju,13000
snack_dessert,non-coffee drink,roti bakar chocomaltine crunch roti bakar,27500
snack_dessert,non-coffee drink,roti bakar classic coklat + keju,8000
snack_dessert,non-coffee drink,roti bakar coklat,5000
snack_dessert,non-coffee drink,roti bakar coklat,7500
snack_dessert,non-coffee drink,roti bakar coklat,12000
snack_dessert,non-coffee drink,roti bakar coklat,17750
snack_dessert,non-coffee drink,roti bakar coklat,22000
snack_dessert,non-coffee drink,roti bakar coklat,26000
snack_dessert,non-coffee drink,roti bakar coklat + coklat rasa coklat,20500
snack_dessert,non-coffee drink,roti bakar coklat + keju,48675
snack_dessert,non-coffee drink,roti bakar coklat + keju rasa coklat + keju,22500
snack_dessert,non-coffee drink,roti bakar coklat + tiramisu rasa coklat + tiramisu,22500
snack_dessert,non-coffee drink,roti bakar coklat isi tiramisu coklat chocochip roti bakar,15000
snack_dessert,non-coffee drink,roti bakar coklat keju,15000
snack_dessert,non-coffee drink,roti bakar coklat keju,22000
snack_dessert,non-coffee drink,roti bakar coklat keju susu,22000
snack_dessert,non-coffee drink,roti bakar coklat kejuu,19000
snack_dessert,non-coffee drink,roti bakar coklat mentega+coklat+susu,22500
snack_dessert,non-coffee drink,roti bakar coklat roti bakar ukuran single,9500
snack_dessert,non-coffee drink,roti bakar coklat strawbery setengah porsi,23000
snack_dessert,non-coffee drink,roti bakar coklat susu,13000
snack_dessert,non-coffee drink,roti bakar coklat susu,18000
snack_dessert,non-coffee drink,roti bakar coklat+kacang,27500
snack_dessert,non-coffee drink,roti bakar coklat+keju,27500
snack_dessert,non-coffee drink,roti bakar coklat+strawbery,27500
snack_dessert,non-coffee drink,roti bakar coklat+taro,30250
snack_dessert,non-coffee drink,roti bakar coklat/kejua,15000
snack_dessert,non-coffee drink,roti bakar coklatt,15000
snack_dessert,non-coffee drink,roti bakar durian+taro,30250
snack_dessert,non-coffee drink,roti bakar kacang coklat selai kacang+coklat+susu,23750
snack_dessert,non-coffee drink,roti bakar keju coklat roti bakar ukuran single,11000
snack_dessert,non-coffee drink,roti bakar milo,16000
snack_dessert,non-coffee drink,roti bakar mix 2 rasa coklat strawberry blueberry dan kacang,9000
snack_dessert,non-coffee drink,roti bakar pandan nutela coklat roti bakar,15000
snack_dessert,non-coffee drink,roti bakar pandan oreo coklat susu,15000
snack_dessert,non-coffee drink,roti bakar pandan tiramisu oreo coklat roti bakar,15000
snack_dessert,non-coffee drink,roti bakar pisang+coklat,30250
snack_dessert,non-coffee drink,roti bakar red velvet nutela tiramisu,15000
snack_dessert,non-coffee drink,roti bakar red velvet tiramissu oreo nutella roti bakar,15000
snack_dessert,non-coffee drink,roti bakar roti+coklat+keju,18750
snack_dessert,non-coffee drink,roti bakar selai kacang + keju + coklat,25500
snack_dessert,non-coffee drink,roti bakar strawberry + coklat rasa strawberry + coklat,22500
snack_dessert,non-coffee drink,roti bakar strowberry coklat selai stroberi+coklat+susu,23750
snack_dessert,non-coffee drink,roti bakar taro,26000
snack_dessert,non-coffee drink,roti bakar taro+durian,30250
snack_dessert,non-coffee drink,roti bakar taro+keju,30250
snack_dessert,non-coffee drink,roti bakar taro+oreo,30250
snack_dessert,non-coffee drink,roti besak komplit ramean srikaya+kacang dan srikaya+coklat,30000
snack_dessert,non-coffee drink,roti coklat kacang roti isian coklat+kacang,5000
snack_dessert,non-coffee drink,roti filling coklat,14125
snack_dessert,non-coffee drink,roti goreng coklat,4500
snack_dessert,non-coffee drink,roti ipuk coklat kacang isi coklat kacang d taburi meses,6000
snack_dessert,non-coffee drink,roti isi taro vanila late,18000
snack_dessert,non-coffee drink,roti isian coklat+kacang,5000
snack_dessert,non-coffee drink,roti kasino kacang coklat roti bakar kasino,20000
snack_dessert,non-coffee drink,roti konde roti lembut dg isian meses yg brasa coklat ny,5500
snack_dessert,non-coffee drink,roti kukus coklat,12000
snack_dessert,non-coffee drink,roti kukus coklatkeju,16000
snack_dessert,non-coffee drink,roti lembut dg isian meses yg brasa coklat ny,5500
snack_dessert,non-coffee drink,roti lembut dg rasa coklat susu keju blueberi strawberi,20000
snack_dessert,non-coffee drink,roti manis coklat keju vanila kacang roti manis,6000
snack_dessert,non-coffee drink,roti manis pisang coklat,12000
snack_dessert,non-coffee drink,roti maryam coklat keju susu kental manis,16000
snack_dessert,non-coffee drink,roti maryam coksuk roti maryam coklat keju susu kental manis,16000
snack_dessert,non-coffee drink,roti pisang coklat,5500
snack_dessert,non-coffee drink,roti sobek ori coklat keju mix keju coklat,13000
snack_dessert,non-coffee drink,roti sobek pisang coklat,34000
snack_dessert,non-coffee drink,roti tawar bandung isian selai coklat,3700
snack_dessert,non-coffee drink,roti tawar filling cream susu dan coklat crunchy,11625
snack_dessert,non-coffee drink,roti+coklat+keju,18750
snack_dessert,non-coffee drink,selai bluberyy+coklat+susu,23750
snack_dessert,non-coffee drink,selai kacang+coklat+susu,23750
snack_dessert,non-coffee drink,selai stroberi+coklat+susu,23750
snack_dessert,non-coffee drink,silky pudding chocolate original lembut dan manis,11000
snack_dessert,non-coffee drink,silky pudding taro original lembut dan manis,11000
snack_dessert,non-coffee drink,singkong goreng keju/coklat,23000
snack_dessert,non-coffee drink,snickers choco cake chocolate sponge cake,209750
snack_dessert,non-coffee drink,srikaya+kacang dan srikaya+coklat,30000
snack_dessert,non-coffee drink,strawberry chocolate vanilla late,4000
snack_dessert,non-coffee drink,summerberry dessert box cake coklat moist,75000
snack_dessert,non-coffee drink,susu coklat / putih,5000
snack_dessert,non-coffee drink,sweet choco roti,7875
snack_dessert,non-coffee drink,swiss roll chocolate nutella bolu,25000
snack_dessert,non-coffee drink,taro vanilla coklat puding,150000
snack_dessert,non-coffee drink,tiramisu cream cake chocolate sponge cake,23500
snack_dessert,non-coffee drink,top coklat mini roti,8500
snack_dessert,non-coffee drink,triple chocolate cake,40500
snack_dessert,non-coffee drink,triple cookies mix 3 isi lidah kucing kastengel semprit coklat,322000
snack_dessert,non-coffee drink,turkish cake coklat moist mousses dan siraman belgian chocolate,85000
snack_dessert,non-coffee drink,vanilla double choco cake vanila lembut,75375
snack_dessert,non-coffee drink,white chocolate chip,9000
snack_dessert,non-coffee drink,yoghurt chocolate real yoghurt real ice cream,23750
snack_dessert,non-coffee drink,yoghurt redvelvet real yoghurt real ice cream vol 12oz,23750
snack_dessert,non-coffee drink,yoghurt taro real yoghurt real ice cream vol 12oz,23750
snack_dessert,pancake,pancake,20000
snack_dessert,pancake,pancake + madu,13000
snack_dessert,pancake,pancake + madu pancake + madu,13000
snack_dessert,pancake,pancake ice cream,25000
snack_dessert,pizza,pizza large jagung jamur nuget sosis paprika,95000
snack_dessert,pizza,pizza large nuget sosis w nuget paprika n mozarella fg diameter 28cm,85000
