date,master_category,target_daily_category_amount,transaction_count,avg_transaction_amount,daily_total_amount,category_share_of_day,day_of_week,day_of_month,month,week_of_year,year_month,is_weekend,is_payday,is_month_start,is_month_end,days_until_month_end,amount_lag_1,amount_lag_7,rolling_mean_7,rolling_sum_7,month_to_date_amount_before_today
2025-03-22,Makan & Minum Harian,69600.0,3.0,23200.0,127700.0,0.5450274079874706,5,22,3,12,2025-03,1,0,0,0,9,69600.0,69600.0,69600.0,487200.0,1461600.0
2025-03-23,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,6,23,3,12,2025-03,1,0,0,0,8,69600.0,69600.0,69600.0,487200.0,1531200.0
2025-03-24,Makan & Minum Harian,69600.0,3.0,23200.0,164300.0,0.42361533779671334,0,24,3,13,2025-03,0,0,0,0,7,69600.0,69600.0,69600.0,487200.0,1600800.0
2025-03-25,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,1,25,3,13,2025-03,0,0,0,0,6,69600.0,69600.0,69600.0,487200.0,1670400.0
2025-03-26,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,2,26,3,13,2025-03,0,0,0,0,5,69600.0,69600.0,69600.0,487200.0,1740000.0
2025-03-27,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,3,27,3,13,2025-03,0,0,0,0,4,69600.0,69600.0,69600.0,487200.0,1809600.0
2025-03-28,Makan & Minum Harian,69600.0,3.0,23200.0,104400.0,0.6666666666666666,4,28,3,13,2025-03,0,0,0,0,3,69600.0,69600.0,69600.0,487200.0,1879200.0
2025-03-29,Makan & Minum Harian,69600.0,3.0,23200.0,101500.0,0.6857142857142857,5,29,3,13,2025-03,1,0,0,0,2,69600.0,69600.0,69600.0,487200.0,1948800.0
2025-03-30,Makan & Minum Harian,69600.0,3.0,23200.0,108300.0,0.6426592797783933,6,30,3,13,2025-03,1,0,0,0,1,69600.0,69600.0,69600.0,487200.0,2018400.0
2025-03-31,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,0,31,3,14,2025-03,0,0,0,1,0,69600.0,69600.0,69600.0,487200.0,2088000.0
2025-04-01,Makan & Minum Harian,69600.0,3.0,23200.0,1698567.0,0.040975716589336776,1,1,4,14,2025-04,0,1,1,0,29,69600.0,69600.0,69600.0,487200.0,0.0
2025-04-02,Makan & Minum Harian,69600.0,3.0,23200.0,272500.0,0.25541284403669723,2,2,4,14,2025-04,0,1,0,0,28,69600.0,69600.0,69600.0,487200.0,69600.0
2025-04-03,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,3,3,4,14,2025-04,0,1,0,0,27,69600.0,69600.0,69600.0,487200.0,139200.0
2025-04-04,Makan & Minum Harian,69600.0,3.0,23200.0,131100.0,0.5308924485125858,4,4,4,14,2025-04,0,0,0,0,26,69600.0,69600.0,69600.0,487200.0,208800.0
2025-04-05,Makan & Minum Harian,69600.0,3.0,23200.0,210700.0,0.33032747982914096,5,5,4,14,2025-04,1,0,0,0,25,69600.0,69600.0,69600.0,487200.0,278400.0
2025-04-06,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,6,6,4,14,2025-04,1,0,0,0,24,69600.0,69600.0,69600.0,487200.0,348000.0
2025-04-07,Makan & Minum Harian,69600.0,3.0,23200.0,138700.0,0.501802451333814,0,7,4,15,2025-04,0,0,0,0,23,69600.0,69600.0,69600.0,487200.0,417600.0
2025-04-08,Makan & Minum Harian,69600.0,3.0,23200.0,103300.0,0.6737657308809293,1,8,4,15,2025-04,0,0,0,0,22,69600.0,69600.0,69600.0,487200.0,487200.0
2025-04-09,Makan & Minum Harian,69600.0,3.0,23200.0,137700.0,0.5054466230936819,2,9,4,15,2025-04,0,0,0,0,21,69600.0,69600.0,69600.0,487200.0,556800.0
2025-04-10,Makan & Minum Harian,69600.0,3.0,23200.0,118300.0,0.588334742180896,3,10,4,15,2025-04,0,0,0,0,20,69600.0,69600.0,69600.0,487200.0,626400.0
2025-04-11,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,4,11,4,15,2025-04,0,0,0,0,19,69600.0,69600.0,69600.0,487200.0,696000.0
2025-04-12,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,5,12,4,15,2025-04,1,0,0,0,18,69600.0,69600.0,69600.0,487200.0,765600.0
2025-04-13,Makan & Minum Harian,69600.0,3.0,23200.0,163300.0,0.4262094304960196,6,13,4,15,2025-04,1,0,0,0,17,69600.0,69600.0,69600.0,487200.0,835200.0
2025-04-14,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,0,14,4,16,2025-04,0,0,0,0,16,69600.0,69600.0,69600.0,487200.0,904800.0
2025-04-15,Makan & Minum Harian,69600.0,3.0,23200.0,96300.0,0.7227414330218068,1,15,4,16,2025-04,0,0,0,0,15,69600.0,69600.0,69600.0,487200.0,974400.0
2025-04-16,Makan & Minum Harian,69600.0,3.0,23200.0,108600.0,0.6408839779005525,2,16,4,16,2025-04,0,0,0,0,14,69600.0,69600.0,69600.0,487200.0,1044000.0
2025-04-17,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,3,17,4,16,2025-04,0,0,0,0,13,69600.0,69600.0,69600.0,487200.0,1113600.0
2025-04-18,Makan & Minum Harian,69600.0,3.0,23200.0,103700.0,0.6711668273866924,4,18,4,16,2025-04,0,0,0,0,12,69600.0,69600.0,69600.0,487200.0,1183200.0
2025-04-19,Makan & Minum Harian,69600.0,3.0,23200.0,177700.0,0.39167135621834553,5,19,4,16,2025-04,1,0,0,0,11,69600.0,69600.0,69600.0,487200.0,1252800.0
2025-04-20,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,6,20,4,16,2025-04,1,0,0,0,10,69600.0,69600.0,69600.0,487200.0,1322400.0
2025-04-21,Makan & Minum Harian,69600.0,3.0,23200.0,110700.0,0.6287262872628726,0,21,4,17,2025-04,0,0,0,0,9,69600.0,69600.0,69600.0,487200.0,1392000.0
2025-04-22,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,1,22,4,17,2025-04,0,0,0,0,8,69600.0,69600.0,69600.0,487200.0,1461600.0
2025-04-23,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,2,23,4,17,2025-04,0,0,0,0,7,69600.0,69600.0,69600.0,487200.0,1531200.0
2025-04-24,Makan & Minum Harian,69600.0,3.0,23200.0,98800.0,0.7044534412955465,3,24,4,17,2025-04,0,0,0,0,6,69600.0,69600.0,69600.0,487200.0,1600800.0
2025-04-25,Makan & Minum Harian,69600.0,3.0,23200.0,101100.0,0.6884272997032641,4,25,4,17,2025-04,0,0,0,0,5,69600.0,69600.0,69600.0,487200.0,1670400.0
2025-04-26,Makan & Minum Harian,69600.0,3.0,23200.0,102300.0,0.6803519061583577,5,26,4,17,2025-04,1,0,0,0,4,69600.0,69600.0,69600.0,487200.0,1740000.0
2025-04-27,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,6,27,4,17,2025-04,1,0,0,0,3,69600.0,69600.0,69600.0,487200.0,1809600.0
2025-04-28,Makan & Minum Harian,69600.0,3.0,23200.0,103000.0,0.6757281553398058,0,28,4,18,2025-04,0,0,0,0,2,69600.0,69600.0,69600.0,487200.0,1879200.0
2025-04-29,Makan & Minum Harian,69600.0,3.0,23200.0,109700.0,0.6344576116681859,1,29,4,18,2025-04,0,0,0,0,1,69600.0,69600.0,69600.0,487200.0,1948800.0
2025-04-30,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,2,30,4,18,2025-04,0,0,0,1,0,69600.0,69600.0,69600.0,487200.0,2018400.0
2025-05-01,Makan & Minum Harian,69600.0,3.0,23200.0,1744867.0,0.03988842702624326,3,1,5,18,2025-05,0,1,1,0,30,69600.0,69600.0,69600.0,487200.0,0.0
2025-05-02,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,4,2,5,18,2025-05,0,1,0,0,29,69600.0,69600.0,69600.0,487200.0,69600.0
2025-05-03,Makan & Minum Harian,69600.0,3.0,23200.0,103700.0,0.6711668273866924,5,3,5,18,2025-05,1,1,0,0,28,69600.0,69600.0,69600.0,487200.0,139200.0
2025-05-04,Makan & Minum Harian,69600.0,3.0,23200.0,117700.0,0.5913338997451147,6,4,5,18,2025-05,1,0,0,0,27,69600.0,69600.0,69600.0,487200.0,208800.0
2025-05-05,Makan & Minum Harian,69600.0,3.0,23200.0,198800.0,0.3501006036217304,0,5,5,19,2025-05,0,0,0,0,26,69600.0,69600.0,69600.0,487200.0,278400.0
2025-05-06,Makan & Minum Harian,69600.0,3.0,23200.0,112500.0,0.6186666666666667,1,6,5,19,2025-05,0,0,0,0,25,69600.0,69600.0,69600.0,487200.0,348000.0
2025-05-07,Makan & Minum Harian,69600.0,3.0,23200.0,133800.0,0.5201793721973094,2,7,5,19,2025-05,0,0,0,0,24,69600.0,69600.0,69600.0,487200.0,417600.0
2025-05-08,Makan & Minum Harian,69600.0,3.0,23200.0,156200.0,0.44558258642765686,3,8,5,19,2025-05,0,0,0,0,23,69600.0,69600.0,69600.0,487200.0,487200.0
2025-05-09,Makan & Minum Harian,69600.0,3.0,23200.0,100900.0,0.6897918731417245,4,9,5,19,2025-05,0,0,0,0,22,69600.0,69600.0,69600.0,487200.0,556800.0
2025-05-10,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,5,10,5,19,2025-05,1,0,0,0,21,69600.0,69600.0,69600.0,487200.0,626400.0
2025-05-11,Makan & Minum Harian,69600.0,3.0,23200.0,110300.0,0.6310063463281959,6,11,5,19,2025-05,1,0,0,0,20,69600.0,69600.0,69600.0,487200.0,696000.0
2025-05-12,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,0,12,5,20,2025-05,0,0,0,0,19,69600.0,69600.0,69600.0,487200.0,765600.0
2025-05-13,Makan & Minum Harian,69600.0,3.0,23200.0,114600.0,0.6073298429319371,1,13,5,20,2025-05,0,0,0,0,18,69600.0,69600.0,69600.0,487200.0,835200.0
2025-05-14,Makan & Minum Harian,69600.0,3.0,23200.0,129700.0,0.5366229760986893,2,14,5,20,2025-05,0,0,0,0,17,69600.0,69600.0,69600.0,487200.0,904800.0
2025-05-15,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,3,15,5,20,2025-05,0,0,0,0,16,69600.0,69600.0,69600.0,487200.0,974400.0
2025-05-16,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,4,16,5,20,2025-05,0,0,0,0,15,69600.0,69600.0,69600.0,487200.0,1044000.0
2025-05-17,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,5,17,5,20,2025-05,1,0,0,0,14,69600.0,69600.0,69600.0,487200.0,1113600.0
2025-05-18,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,6,18,5,20,2025-05,1,0,0,0,13,69600.0,69600.0,69600.0,487200.0,1183200.0
2025-05-19,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,0,19,5,21,2025-05,0,0,0,0,12,69600.0,69600.0,69600.0,487200.0,1252800.0
2025-05-20,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,1,20,5,21,2025-05,0,0,0,0,11,69600.0,69600.0,69600.0,487200.0,1322400.0
2025-05-21,Makan & Minum Harian,69600.0,3.0,23200.0,118700.0,0.586352148272957,2,21,5,21,2025-05,0,0,0,0,10,69600.0,69600.0,69600.0,487200.0,1392000.0
2025-05-22,Makan & Minum Harian,69600.0,3.0,23200.0,106700.0,0.6522961574507966,3,22,5,21,2025-05,0,0,0,0,9,69600.0,69600.0,69600.0,487200.0,1461600.0
2025-05-23,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,4,23,5,21,2025-05,0,0,0,0,8,69600.0,69600.0,69600.0,487200.0,1531200.0
2025-05-24,Makan & Minum Harian,69600.0,3.0,23200.0,107700.0,0.6462395543175488,5,24,5,21,2025-05,1,0,0,0,7,69600.0,69600.0,69600.0,487200.0,1600800.0
2025-05-25,Makan & Minum Harian,69600.0,3.0,23200.0,94800.0,0.7341772151898734,6,25,5,21,2025-05,1,0,0,0,6,69600.0,69600.0,69600.0,487200.0,1670400.0
2025-05-26,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,0,26,5,22,2025-05,0,0,0,0,5,69600.0,69600.0,69600.0,487200.0,1740000.0
2025-05-27,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,1,27,5,22,2025-05,0,0,0,0,4,69600.0,69600.0,69600.0,487200.0,1809600.0
2025-05-28,Makan & Minum Harian,69600.0,3.0,23200.0,98700.0,0.7051671732522796,2,28,5,22,2025-05,0,0,0,0,3,69600.0,69600.0,69600.0,487200.0,1879200.0
2025-05-29,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,3,29,5,22,2025-05,0,0,0,0,2,69600.0,69600.0,69600.0,487200.0,1948800.0
2025-05-30,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,4,30,5,22,2025-05,0,0,0,0,1,69600.0,69600.0,69600.0,487200.0,2018400.0
2025-05-31,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,5,31,5,22,2025-05,1,0,0,1,0,69600.0,69600.0,69600.0,487200.0,2088000.0
2025-06-01,Makan & Minum Harian,69600.0,3.0,23200.0,1830367.0,0.03802516107425451,6,1,6,22,2025-06,1,1,1,0,29,69600.0,69600.0,69600.0,487200.0,0.0
2025-06-02,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,0,2,6,23,2025-06,0,1,0,0,28,69600.0,69600.0,69600.0,487200.0,69600.0
2025-06-03,Makan & Minum Harian,69600.0,3.0,23200.0,121200.0,0.5742574257425742,1,3,6,23,2025-06,0,1,0,0,27,69600.0,69600.0,69600.0,487200.0,139200.0
2025-06-04,Makan & Minum Harian,69600.0,3.0,23200.0,109300.0,0.636779505946935,2,4,6,23,2025-06,0,0,0,0,26,69600.0,69600.0,69600.0,487200.0,208800.0
2025-06-05,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,3,5,6,23,2025-06,0,0,0,0,25,69600.0,69600.0,69600.0,487200.0,278400.0
2025-06-06,Makan & Minum Harian,69600.0,3.0,23200.0,106900.0,0.6510757717492984,4,6,6,23,2025-06,0,0,0,0,24,69600.0,69600.0,69600.0,487200.0,348000.0
2025-06-07,Makan & Minum Harian,69600.0,3.0,23200.0,96700.0,0.7197518097207859,5,7,6,23,2025-06,1,0,0,0,23,69600.0,69600.0,69600.0,487200.0,417600.0
2025-06-08,Makan & Minum Harian,69600.0,3.0,23200.0,125800.0,0.5532591414944356,6,8,6,23,2025-06,1,0,0,0,22,69600.0,69600.0,69600.0,487200.0,487200.0
2025-06-09,Makan & Minum Harian,69600.0,3.0,23200.0,103500.0,0.672463768115942,0,9,6,24,2025-06,0,0,0,0,21,69600.0,69600.0,69600.0,487200.0,556800.0
2025-06-10,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,1,10,6,24,2025-06,0,0,0,0,20,69600.0,69600.0,69600.0,487200.0,626400.0
2025-06-11,Makan & Minum Harian,69600.0,3.0,23200.0,147400.0,0.47218453188602444,2,11,6,24,2025-06,0,0,0,0,19,69600.0,69600.0,69600.0,487200.0,696000.0
2025-06-12,Makan & Minum Harian,69600.0,3.0,23200.0,113700.0,0.6121372031662269,3,12,6,24,2025-06,0,0,0,0,18,69600.0,69600.0,69600.0,487200.0,765600.0
2025-06-13,Makan & Minum Harian,69600.0,3.0,23200.0,123500.0,0.5635627530364372,4,13,6,24,2025-06,0,0,0,0,17,69600.0,69600.0,69600.0,487200.0,835200.0
2025-06-14,Makan & Minum Harian,69600.0,3.0,23200.0,107700.0,0.6462395543175488,5,14,6,24,2025-06,1,0,0,0,16,69600.0,69600.0,69600.0,487200.0,904800.0
2025-06-15,Makan & Minum Harian,69600.0,3.0,23200.0,133800.0,0.5201793721973094,6,15,6,24,2025-06,1,0,0,0,15,69600.0,69600.0,69600.0,487200.0,974400.0
2025-06-16,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,0,16,6,25,2025-06,0,0,0,0,14,69600.0,69600.0,69600.0,487200.0,1044000.0
2025-06-17,Makan & Minum Harian,69600.0,3.0,23200.0,100700.0,0.6911618669314796,1,17,6,25,2025-06,0,0,0,0,13,69600.0,69600.0,69600.0,487200.0,1113600.0
2025-06-18,Makan & Minum Harian,69600.0,3.0,23200.0,106300.0,0.6547507055503292,2,18,6,25,2025-06,0,0,0,0,12,69600.0,69600.0,69600.0,487200.0,1183200.0
2025-06-19,Makan & Minum Harian,69600.0,3.0,23200.0,149100.0,0.46680080482897385,3,19,6,25,2025-06,0,0,0,0,11,69600.0,69600.0,69600.0,487200.0,1252800.0
2025-06-20,Makan & Minum Harian,69600.0,3.0,23200.0,132000.0,0.5272727272727272,4,20,6,25,2025-06,0,0,0,0,10,69600.0,69600.0,69600.0,487200.0,1322400.0
2025-06-21,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,5,21,6,25,2025-06,1,0,0,0,9,69600.0,69600.0,69600.0,487200.0,1392000.0
2025-06-22,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,6,22,6,25,2025-06,1,0,0,0,8,69600.0,69600.0,69600.0,487200.0,1461600.0
2025-06-23,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,0,23,6,26,2025-06,0,0,0,0,7,69600.0,69600.0,69600.0,487200.0,1531200.0
2025-06-24,Makan & Minum Harian,69600.0,3.0,23200.0,97700.0,0.7123848515864892,1,24,6,26,2025-06,0,0,0,0,6,69600.0,69600.0,69600.0,487200.0,1600800.0
2025-06-25,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,2,25,6,26,2025-06,0,0,0,0,5,69600.0,69600.0,69600.0,487200.0,1670400.0
2025-06-26,Makan & Minum Harian,69600.0,3.0,23200.0,124700.0,0.5581395348837209,3,26,6,26,2025-06,0,0,0,0,4,69600.0,69600.0,69600.0,487200.0,1740000.0
2025-06-27,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,4,27,6,26,2025-06,0,0,0,0,3,69600.0,69600.0,69600.0,487200.0,1809600.0
2025-06-28,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,5,28,6,26,2025-06,1,0,0,0,2,69600.0,69600.0,69600.0,487200.0,1879200.0
2025-06-29,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,6,29,6,26,2025-06,1,0,0,0,1,69600.0,69600.0,69600.0,487200.0,1948800.0
2025-01-01,Tagihan & Kewajiban,1596267.0,2.0,798133.5,1685067.0,0.9473017986821889,2,1,1,1,2025-01,0,1,1,0,30,0.0,0.0,0.0,0.0,0.0
2025-01-02,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,3,2,1,1,2025-01,0,1,0,0,29,1596267.0,0.0,1596267.0,1596267.0,1596267.0
2025-01-03,Tagihan & Kewajiban,0.0,0.0,0.0,109800.0,0.0,4,3,1,1,2025-01,0,1,0,0,28,0.0,0.0,798133.5,1596267.0,1596267.0
2025-01-04,Tagihan & Kewajiban,0.0,0.0,0.0,102700.0,0.0,5,4,1,1,2025-01,1,0,0,0,27,0.0,0.0,532089.0,1596267.0,1596267.0
2025-01-05,Tagihan & Kewajiban,0.0,0.0,0.0,114500.0,0.0,6,5,1,1,2025-01,1,0,0,0,26,0.0,0.0,399066.75,1596267.0,1596267.0
2025-01-06,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,0,6,1,2,2025-01,0,0,0,0,25,0.0,0.0,319253.4,1596267.0,1596267.0
2025-01-07,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,1,7,1,2,2025-01,0,0,0,0,24,0.0,0.0,266044.5,1596267.0,1596267.0
2025-01-08,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,2,8,1,2,2025-01,0,0,0,0,23,0.0,1596267.0,228038.14285714287,1596267.0,1596267.0
2025-01-09,Tagihan & Kewajiban,0.0,0.0,0.0,98700.0,0.0,3,9,1,2,2025-01,0,0,0,0,22,0.0,0.0,0.0,0.0,1596267.0
2025-01-10,Tagihan & Kewajiban,0.0,0.0,0.0,126700.0,0.0,4,10,1,2,2025-01,0,0,0,0,21,0.0,0.0,0.0,0.0,1596267.0
2025-01-11,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,5,11,1,2,2025-01,1,0,0,0,20,0.0,0.0,0.0,0.0,1596267.0
2025-01-12,Tagihan & Kewajiban,0.0,0.0,0.0,115000.0,0.0,6,12,1,2,2025-01,1,0,0,0,19,0.0,0.0,0.0,0.0,1596267.0
2025-01-13,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,0,13,1,3,2025-01,0,0,0,0,18,0.0,0.0,0.0,0.0,1596267.0
2025-01-14,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,1,14,1,3,2025-01,0,0,0,0,17,0.0,0.0,0.0,0.0,1596267.0
2025-01-15,Tagihan & Kewajiban,0.0,0.0,0.0,103700.0,0.0,2,15,1,3,2025-01,0,0,0,0,16,0.0,0.0,0.0,0.0,1596267.0
2025-01-16,Tagihan & Kewajiban,0.0,0.0,0.0,97700.0,0.0,3,16,1,3,2025-01,0,0,0,0,15,0.0,0.0,0.0,0.0,1596267.0
2025-01-17,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,4,17,1,3,2025-01,0,0,0,0,14,0.0,0.0,0.0,0.0,1596267.0
2025-01-18,Tagihan & Kewajiban,0.0,0.0,0.0,127800.0,0.0,5,18,1,3,2025-01,1,0,0,0,13,0.0,0.0,0.0,0.0,1596267.0
2025-01-19,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,6,19,1,3,2025-01,1,0,0,0,12,0.0,0.0,0.0,0.0,1596267.0
2025-01-20,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,0,20,1,4,2025-01,0,0,0,0,11,0.0,0.0,0.0,0.0,1596267.0
2025-01-21,Tagihan & Kewajiban,0.0,0.0,0.0,105800.0,0.0,1,21,1,4,2025-01,0,0,0,0,10,0.0,0.0,0.0,0.0,1596267.0
2025-01-22,Tagihan & Kewajiban,0.0,0.0,0.0,114300.0,0.0,2,22,1,4,2025-01,0,0,0,0,9,0.0,0.0,0.0,0.0,1596267.0
2025-01-23,Tagihan & Kewajiban,0.0,0.0,0.0,108700.0,0.0,3,23,1,4,2025-01,0,0,0,0,8,0.0,0.0,0.0,0.0,1596267.0
2025-01-24,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,4,24,1,4,2025-01,0,0,0,0,7,0.0,0.0,0.0,0.0,1596267.0
2025-01-25,Tagihan & Kewajiban,0.0,0.0,0.0,140700.0,0.0,5,25,1,4,2025-01,1,0,0,0,6,0.0,0.0,0.0,0.0,1596267.0
2025-01-26,Tagihan & Kewajiban,0.0,0.0,0.0,153800.0,0.0,6,26,1,4,2025-01,1,0,0,0,5,0.0,0.0,0.0,0.0,1596267.0
2025-01-27,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,0,27,1,5,2025-01,0,0,0,0,4,0.0,0.0,0.0,0.0,1596267.0
2025-01-28,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,1,28,1,5,2025-01,0,0,0,0,3,0.0,0.0,0.0,0.0,1596267.0
2025-01-29,Tagihan & Kewajiban,0.0,0.0,0.0,103700.0,0.0,2,29,1,5,2025-01,0,0,0,0,2,0.0,0.0,0.0,0.0,1596267.0
2025-01-30,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,3,30,1,5,2025-01,0,0,0,0,1,0.0,0.0,0.0,0.0,1596267.0
2025-01-31,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,4,31,1,5,2025-01,0,0,0,1,0,0.0,0.0,0.0,0.0,1596267.0
2025-02-01,Tagihan & Kewajiban,1596267.0,2.0,798133.5,1685067.0,0.9473017986821889,5,1,2,5,2025-02,1,1,1,0,27,0.0,0.0,0.0,0.0,0.0
2025-02-02,Tagihan & Kewajiban,0.0,0.0,0.0,104700.0,0.0,6,2,2,5,2025-02,1,1,0,0,26,1596267.0,0.0,228038.14285714287,1596267.0,1596267.0
2025-02-03,Tagihan & Kewajiban,0.0,0.0,0.0,93700.0,0.0,0,3,2,6,2025-02,0,1,0,0,25,0.0,0.0,228038.14285714287,1596267.0,1596267.0
2025-02-04,Tagihan & Kewajiban,0.0,0.0,0.0,158800.0,0.0,1,4,2,6,2025-02,0,0,0,0,24,0.0,0.0,228038.14285714287,1596267.0,1596267.0
2025-02-05,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,2,5,2,6,2025-02,0,0,0,0,23,0.0,0.0,228038.14285714287,1596267.0,1596267.0
2025-02-06,Tagihan & Kewajiban,0.0,0.0,0.0,125600.0,0.0,3,6,2,6,2025-02,0,0,0,0,22,0.0,0.0,228038.14285714287,1596267.0,1596267.0
2025-02-07,Tagihan & Kewajiban,0.0,0.0,0.0,95700.0,0.0,4,7,2,6,2025-02,0,0,0,0,21,0.0,0.0,228038.14285714287,1596267.0,1596267.0
2025-02-08,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,5,8,2,6,2025-02,1,0,0,0,20,0.0,1596267.0,228038.14285714287,1596267.0,1596267.0
2025-02-09,Tagihan & Kewajiban,0.0,0.0,0.0,97000.0,0.0,6,9,2,6,2025-02,1,0,0,0,19,0.0,0.0,0.0,0.0,1596267.0
2025-02-10,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,0,10,2,7,2025-02,0,0,0,0,18,0.0,0.0,0.0,0.0,1596267.0
2025-02-11,Tagihan & Kewajiban,0.0,0.0,0.0,103700.0,0.0,1,11,2,7,2025-02,0,0,0,0,17,0.0,0.0,0.0,0.0,1596267.0
2025-02-12,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,2,12,2,7,2025-02,0,0,0,0,16,0.0,0.0,0.0,0.0,1596267.0
2025-02-13,Tagihan & Kewajiban,0.0,0.0,0.0,152800.0,0.0,3,13,2,7,2025-02,0,0,0,0,15,0.0,0.0,0.0,0.0,1596267.0
2025-02-14,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,4,14,2,7,2025-02,0,0,0,0,14,0.0,0.0,0.0,0.0,1596267.0
2025-02-15,Tagihan & Kewajiban,0.0,0.0,0.0,106700.0,0.0,5,15,2,7,2025-02,1,0,0,0,13,0.0,0.0,0.0,0.0,1596267.0
2025-02-16,Tagihan & Kewajiban,0.0,0.0,0.0,134300.0,0.0,6,16,2,7,2025-02,1,0,0,0,12,0.0,0.0,0.0,0.0,1596267.0
2025-02-17,Tagihan & Kewajiban,0.0,0.0,0.0,88800.0,0.0,0,17,2,8,2025-02,0,0,0,0,11,0.0,0.0,0.0,0.0,1596267.0
2025-02-18,Tagihan & Kewajiban,0.0,0.0,0.0,114600.0,0.0,1,18,2,8,2025-02,0,0,0,0,10,0.0,0.0,0.0,0.0,1596267.0
2025-02-19,Tagihan & Kewajiban,0.0,0.0,0.0,103700.0,0.0,2,19,2,8,2025-02,0,0,0,0,9,0.0,0.0,0.0,0.0,1596267.0
