source,raw_category,raw_subcategory,product_name_raw,price,product_clean,price_missing,has_price,Master_Category,Macro_Category,raw_category_refined,drop_reason
alfagift,kebutuhan ibu & anak,perlengkapan mandi & perawatan anak,Mitu Baby Tisu Basah Bayi Ganti Popok Playful Fressia 50 s - Beli 1 Gratis 1,12900.0,mitu baby tisu basah bayi ganti popok playful fressia 50 s - beli 1 gratis 1,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan ibu & anak,perlengkapan mandi & perawatan anak,MamyPoko Tisu Basah Bayi Ganti Popok X-tra Air Parfum 50 s - Beli 1 Gratis 1,14900.0,mamypoko tisu basah bayi ganti popok x-tra air parfum 50 s - beli 1 gratis 1,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan ibu & anak,perlengkapan mandi & perawatan anak,Cussons Baby Soft & Smooth Tisu Basah Bayi Sakura 45 s - Beli 1 Gratis 2,16900.0,cussons baby soft & smooth tisu basah bayi sakura 45 s - beli 1 gratis 2,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan ibu & anak,perlengkapan mandi & perawatan anak,Yunikon Tisu Basah Bayi Ganti Popok 50 s - Beli 1 Gratis 1,10900.0,yunikon tisu basah bayi ganti popok 50 s - beli 1 gratis 1,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan ibu & anak,perlengkapan mandi & perawatan anak,Yunikon Tisu Basah Bayi Tanpa Pewangi 50 s - Beli 1 Gratis 1,10900.0,yunikon tisu basah bayi tanpa pewangi 50 s - beli 1 gratis 1,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan ibu & anak,perlengkapan mandi & perawatan anak,Pepsodent Kids Sikat Gigi Anak Extra Soft,10300.0,pepsodent kids sikat gigi anak extra soft,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,Daia Deterjen Bubuk + Pelembut Pakaian Violet Passion Refill 4 kg,68500.0,daia deterjen bubuk + pelembut pakaian violet passion refill 4 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,Telepon Sabun Batang Pakaian 10 pcs,,telepon sabun batang pakaian 10 pcs,True,False,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,Daia Deterjen Bubuk Clean & Fresh Hijab 4 kg,68500.0,daia deterjen bubuk clean & fresh hijab 4 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,"Ariel Deterjen Cair Downy Floral Passion 2,105 kg",,ariel deterjen cair downy floral passion 2 105 kg,True,False,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,"Ariel Deterjen Cair Sunrise Fresh 2,16 kg",,ariel deterjen cair sunrise fresh 2 16 kg,True,False,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,So Klin Bio-Matic Deterjen Bubuk + Pelembut Pakaian Mesin Cuci Bukaan Depan 1.8 kg,49500.0,so klin bio-matic deterjen bubuk + pelembut pakaian mesin cuci bukaan depan 1.8 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,Rinso Matic Deterjen Bubuk Mesin Cuci Bukaan Depan 1.8 kg,65000.0,rinso matic deterjen bubuk mesin cuci bukaan depan 1.8 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,Rinso Matic Professional Deterjen Bubuk Mesin Cuci Laundry Refill 3 kg,63900.0,rinso matic professional deterjen bubuk mesin cuci laundry refill 3 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,Daia Deterjen Bubuk + Pelembut Pakaian Romantic Pink 2.7 kg,42500.0,daia deterjen bubuk + pelembut pakaian romantic pink 2.7 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,K1000 Deterjen Bubuk Lavender Bloom 5 kg,56900.0,k1000 deterjen bubuk lavender bloom 5 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,K1000 Deterjen Bubuk Aqua Rose 5 kg,56900.0,k1000 deterjen bubuk aqua rose 5 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,Triple Dice Deterjen Bubuk Floral Fantasy 4.2 kg,53900.0,triple dice deterjen bubuk floral fantasy 4.2 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,Triple Dice Deterjen Bubuk Tri-Zip 4.2 kg,53900.0,triple dice deterjen bubuk tri-zip 4.2 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,Kuat Harimau Super-K Deterjen Cair Anti Bakteri 3.8 kg,76900.0,kuat harimau super-k deterjen cair anti bakteri 3.8 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,Kuat Harimau Super-K Deterjen Cair Colourtec 3.6 kg,76900.0,kuat harimau super-k deterjen cair colourtec 3.6 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,So Klin Softergent Deterjen Bubuk + Pelembut Pakaian Rosy Pink 2.7 kg,45900.0,so klin softergent deterjen bubuk + pelembut pakaian rosy pink 2.7 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,So Klin Softergent Deterjen Bubuk + Pelembut Pakaian Lavender & Lily 2.7 kg,45900.0,so klin softergent deterjen bubuk + pelembut pakaian lavender & lily 2.7 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,So Klin Softergent Deterjen Bubuk + Pelembut Pakaian Sakura & Strawberry 2.7 kg,45900.0,so klin softergent deterjen bubuk + pelembut pakaian sakura & strawberry 2.7 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,So Klin Softergent Deterjen Bubuk + Pelembut Pakaian Magnolia & Berries 2.7 kg,45900.0,so klin softergent deterjen bubuk + pelembut pakaian magnolia & berries 2.7 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,So Klin Softergent Deterjen Bubuk + Pelembut Pakaian Lavender & Lily 1.44 kg,29000.0,so klin softergent deterjen bubuk + pelembut pakaian lavender & lily 1.44 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,Rinso Anti Noda Deterjen Bubuk Pure 1.4 kg,32300.0,rinso anti noda deterjen bubuk pure 1.4 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,Rinso Anti Noda Signature Perfume Deterjen Bubuk Rose Fresh 1.4 kg,32300.0,rinso anti noda signature perfume deterjen bubuk rose fresh 1.4 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,Daia Deterjen Bubuk Clean & Fresh Hijab 1.5 kg,24400.0,daia deterjen bubuk clean & fresh hijab 1.5 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,Daia Deterjen Bubuk + Pelembut Pakaian Violet Passion Refill 1.5 kg,24400.0,daia deterjen bubuk + pelembut pakaian violet passion refill 1.5 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,So Klin Deterjen Bubuk Eau de Parfum Fleurs de Lis 1.4 kg,29000.0,so klin deterjen bubuk eau de parfum fleurs de lis 1.4 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,Daia Deterjen Bubuk Floral Refill 1.5 kg,24400.0,daia deterjen bubuk floral refill 1.5 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,Daia Deterjen Bubuk Fruity Refill 1.5 kg,24400.0,daia deterjen bubuk fruity refill 1.5 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,Daia Deterjen Bubuk + Pelembut Pakaian Romantic Pink Refill 1.5 kg,24400.0,daia deterjen bubuk + pelembut pakaian romantic pink refill 1.5 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,Daia Deterjen Bubuk Putih Fresh Scent Refill 1.5 kg,24400.0,daia deterjen bubuk putih fresh scent refill 1.5 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,Sunlight Sabun Cuci Piring Extra Korean Strawberry Refill 600 ml,8900.0,sunlight sabun cuci piring extra korean strawberry refill 600 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,Daia Deterjen Bubuk + Pelembut Pakaian Violet Passion 2.7 kg,,daia deterjen bubuk + pelembut pakaian violet passion 2.7 kg,True,False,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,Daia Deterjen Bubuk Putih Fresh Scent 4 kg,68500.0,daia deterjen bubuk putih fresh scent 4 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,Sayang Profesional Deterjen Cair + Pelembut Pakaian Blooming Freesia & Rose 4.5 L,55000.0,sayang profesional deterjen cair + pelembut pakaian blooming freesia & rose 4.5 l,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,Rinso SensiFresh Deterjen Bubuk Japanese Peach 1.4 kg,32500.0,rinso sensifresh deterjen bubuk japanese peach 1.4 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,Attack Jaz1 Deterjen Bubuk + Pelembut Pakaian Rose Berry 1.4 kg,29900.0,attack jaz1 deterjen bubuk + pelembut pakaian rose berry 1.4 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,Attack Jaz1 Deterjen Bubuk Semerbak Cinta 1.4 kg,29900.0,attack jaz1 deterjen bubuk semerbak cinta 1.4 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,So Klin Softergent Deterjen Bubuk + Pelembut Pakaian Magnolia Berries 1.44 kg,29000.0,so klin softergent deterjen bubuk + pelembut pakaian magnolia berries 1.44 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,So Klin Softergent Deterjen Bubuk + Pelembut Pakaian Peony & Rose 1.44 kg,29000.0,so klin softergent deterjen bubuk + pelembut pakaian peony & rose 1.44 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,So Klin Softergent Deterjen Bubuk + Pelembut Pakaian Velvet Orchid 1.4 kg,,so klin softergent deterjen bubuk + pelembut pakaian velvet orchid 1.4 kg,True,False,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,So Klin Deterjen Bubuk Eau de Parfum Fleurs Blanches No. 7 1.4 kg,29000.0,so klin deterjen bubuk eau de parfum fleurs blanches no. 7 1.4 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,SoSoft Deterjen Cair Tumbuhan Freesia & Pear 700 ml,12500.0,sosoft deterjen cair tumbuhan freesia & pear 700 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,Attack Jaz1 Deterjen Bubuk + Pelembut Pakaian Purple Blossom 1.4 kg,29900.0,attack jaz1 deterjen bubuk + pelembut pakaian purple blossom 1.4 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,Attack Jaz1 Deterjen Bubuk Pesona Segar 1.4 kg,29900.0,attack jaz1 deterjen bubuk pesona segar 1.4 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,So Klin Softergent Deterjen Bubuk + Pelembut Pakaian Velvet Orchid 1.4 kg,,so klin softergent deterjen bubuk + pelembut pakaian velvet orchid 1.4 kg,True,False,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,Telepon Sabun Krim Serbaguna Lemon 170 g,,telepon sabun krim serbaguna lemon 170 g,True,False,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,Rinso SensiFresh Deterjen Cair Extra Lembut Refill 700 ml,12400.0,rinso sensifresh deterjen cair extra lembut refill 700 ml,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,So Klin Bio-Matic Deterjen Cair + Pelembut Pakaian Mesin Cuci Flower Bloom Refill 1.45 L,36500.0,so klin bio-matic deterjen cair + pelembut pakaian mesin cuci flower bloom refill 1.45 l,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,Daia Deterjen Bubuk Floral Refill 4 kg,68500.0,daia deterjen bubuk floral refill 4 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,Mama Lemon Sabun Cuci Piring Jeruk Nipis Refill 1.5 kg,,mama lemon sabun cuci piring jeruk nipis refill 1.5 kg,True,False,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,Telepon Sabun Krim Serbaguna Jeruk 200 g,,telepon sabun krim serbaguna jeruk 200 g,True,False,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,So Klin Bio-Matic Deterjen Cair + Pelembut Pakaian Mesin Cuci Fresh Scent Refill 1.45 L,36500.0,so klin bio-matic deterjen cair + pelembut pakaian mesin cuci fresh scent refill 1.45 l,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,perawatan & pembersih,So Klin Bio-Matic Deterjen Bubuk + Pelembut Mesin Cuci Bukaan Atas 1.8 kg,33900.0,so klin bio-matic deterjen bubuk + pelembut mesin cuci bukaan atas 1.8 kg,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,tisu,Paseo Tisu Basah Anti Bakteri 25 s - Beli 1 Gratis 1,9800.0,paseo tisu basah anti bakteri 25 s - beli 1 gratis 1,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,tisu,Nuvo Family Tisu Basah Antiseptik Original 50 s - Beli 1 Gratis 1,14900.0,nuvo family tisu basah antiseptik original 50 s - beli 1 gratis 1,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,tisu,Alfamart Tisu Wajah 180 s - Beli 2 Gratis 1,22900.0,alfamart tisu wajah 180 s - beli 2 gratis 1,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan rumah,tisu,Unitei Tisu Basah Anti Bakteri 40 s - Beli 1 Gratis 1,23900.0,unitei tisu basah anti bakteri 40 s - beli 1 gratis 1,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,makanan,makanan ringan,Delfi Treasures Cokelat Susu 30 g - Beli 1 Gratis 1,14600.0,delfi treasures cokelat susu 30 g - beli 1 gratis 1,False,True,Jajan & Nongkrong,WANTS,makanan,bad_product_name
alfagift,makanan,makanan ringan,Real Food Camilan Freeze Dried Apple 18 g,,real food camilan freeze dried apple 18 g,True,False,Jajan & Nongkrong,WANTS,makanan,bad_product_name
alfagift,makanan,makanan ringan,FRUTA GUMMY Permen Bervitamin 6 Mix Variants 45 g,5300.0,fruta gummy permen bervitamin 6 mix variants 45 g,False,True,Jajan & Nongkrong,WANTS,makanan,bad_product_name
alfagift,makanan,makanan ringan,Piattos Snack Kentang Sambal Geprek 65 g,11900.0,piattos snack kentang sambal geprek 65 g,False,True,Jajan & Nongkrong,WANTS,snack,bad_product_name
alfagift,makanan,makanan ringan,BonCabe Snack Kulit Pangsit Level 10 70 g,7700.0,boncabe snack kulit pangsit level 10 70 g,False,True,Jajan & Nongkrong,WANTS,makanan,bad_product_name
alfagift,makanan,makanan ringan,Mr. hottest Maitos Tortilla Sambal Balado 140 g,12200.0,mr. hottest maitos tortilla sambal balado 140 g,False,True,Jajan & Nongkrong,WANTS,makanan,bad_product_name
alfagift,makanan,makanan ringan,Woods' Peppermint Lozenges Permen Extra Strong Original 15 g,9800.0,woods peppermint lozenges permen extra strong original 15 g,False,True,Jajan & Nongkrong,WANTS,makanan,bad_product_name
alfagift,makanan,makanan ringan,Khong Guan Biskuit Assorted Merah Kaleng 1.6 kg,106500.0,khong guan biskuit assorted merah kaleng 1.6 kg,False,True,Jajan & Nongkrong,WANTS,makanan,bad_product_name
alfagift,makanan,makanan ringan,Chuba Keripik Singkong Sambal Balado 125 g,13300.0,chuba keripik singkong sambal balado 125 g,False,True,Jajan & Nongkrong,WANTS,makanan,bad_product_name
alfagift,makanan,makanan ringan,Kobe BonCabe Makaroni Krispi Level 15 135 g,11400.0,kobe boncabe makaroni krispi level 15 135 g,False,True,Jajan & Nongkrong,WANTS,makanan,bad_product_name
alfagift,makanan,makanan ringan,French Fries 2000 Kentang Goreng Pedas Level 3 128 g,15900.0,french fries 2000 kentang goreng pedas level 3 128 g,False,True,Jajan & Nongkrong,WANTS,movie snack,bad_product_name
alfagift,makanan,makanan ringan,Alfamart Makaroni Extra Pedas 200 g,16500.0,alfamart makaroni extra pedas 200 g,False,True,Jajan & Nongkrong,WANTS,makanan,bad_product_name
alfagift,makanan,makanan ringan,Chitato Keripik Kentang Ayam Bumbu 65 g,12400.0,chitato keripik kentang ayam bumbu 65 g,False,True,Jajan & Nongkrong,WANTS,snack,bad_product_name
alfagift,makanan,makanan ringan,Piattos Snack Kentang Sambal Geprek 115 g,16300.0,piattos snack kentang sambal geprek 115 g,False,True,Jajan & Nongkrong,WANTS,snack,bad_product_name
alfagift,makanan,makanan ringan,French Fries 2000 Kentang Goreng Pedas Level 3 60 g,7900.0,french fries 2000 kentang goreng pedas level 3 60 g,False,True,Jajan & Nongkrong,WANTS,movie snack,bad_product_name
alfagift,makanan,makanan ringan,Chitato Keripik Kentang Sapi Bumbu Bakar 65 g,12400.0,chitato keripik kentang sapi bumbu bakar 65 g,False,True,Jajan & Nongkrong,WANTS,snack,bad_product_name
alfagift,makanan,makanan ringan,Alfamart Popcorn Keju 65 gr,11500.0,alfamart popcorn keju 65 gr,False,True,Jajan & Nongkrong,WANTS,movie snack,bad_product_name
alfagift,makanan,makanan ringan,Tic Tic Stik Renyah Rasa Bawang Saos Sambal 65 g,,tic tic stik renyah rasa bawang saos sambal 65 g,True,False,Jajan & Nongkrong,WANTS,makanan,bad_product_name
alfagift,makanan,makanan ringan,Bu Nani Kacang Bumbu Original 250 g,,bu nani kacang bumbu original 250 g,True,False,Jajan & Nongkrong,WANTS,makanan,bad_product_name
alfagift,makanan,makanan ringan,Wong Coco Pudding Blueberry Yogurt Fat Free 120 g,3900.0,wong coco pudding blueberry yogurt fat free 120 g,False,True,Jajan & Nongkrong,WANTS,dessert,bad_product_name
alfagift,makanan,makanan ringan,Pamma Stik Talas Sambal Ebi Pedas 50 g,14500.0,pamma stik talas sambal ebi pedas 50 g,False,True,Jajan & Nongkrong,WANTS,makanan,bad_product_name
alfagift,makanan,makanan ringan,Strepsils Extra Strong Permen Pelega Tenggorokan 8 pcs,23400.0,strepsils extra strong permen pelega tenggorokan 8 pcs,False,True,Jajan & Nongkrong,WANTS,makanan,bad_product_name
alfagift,makanan,makanan ringan,Tao Kae Noi Crispy Seaweed Japanese Sauce 32 g,27900.0,tao kae noi crispy seaweed japanese sauce 32 g,False,True,Jajan & Nongkrong,WANTS,makanan,bad_product_name
alfagift,makanan,makanan ringan,Pamma Makaroni Crunch Rasa Saus Cabe Thailand 100 g,14900.0,pamma makaroni crunch rasa saus cabe thailand 100 g,False,True,Jajan & Nongkrong,WANTS,makanan,bad_product_name
alfagift,makanan,makanan ringan,Tao Kae Noi Big Sheet Crispy Seaweed Japanese Sauce Box 12 x 3.2 g,59900.0,tao kae noi big sheet crispy seaweed japanese sauce box 12 x 3.2 g,False,True,Jajan & Nongkrong,WANTS,combo meal,bad_product_name
alfagift,makanan,makanan ringan,Maicih Keripik Singkong Level 5 100 g,20500.0,maicih keripik singkong level 5 100 g,False,True,Jajan & Nongkrong,WANTS,makanan,bad_product_name
alfagift,makanan,makanan ringan,Taro Tempe Keripik Rasa Sambal Matah 50 g,7500.0,taro tempe keripik rasa sambal matah 50 g,False,True,Jajan & Nongkrong,WANTS,non-coffee drink,bad_product_name
alfagift,makanan,makanan ringan,Kobe Bon Cabe Camilan Mi Krispi Rasa Mi Goreng Mawut Level 15 64 g,4000.0,kobe bon cabe camilan mi krispi rasa mi goreng mawut level 15 64 g,False,True,Jajan & Nongkrong,WANTS,makanan,bad_product_name
alfagift,makanan,makanan ringan,Fisherman's Friend Permen Extra Strong Original 22 g,17900.0,fisherman s friend permen extra strong original 22 g,False,True,Jajan & Nongkrong,WANTS,makanan,bad_product_name
alfagift,makanan,makanan ringan,Pamma Keripik Basreng Sambal Cabe Merah Daun Jeruk 60 g,9100.0,pamma keripik basreng sambal cabe merah daun jeruk 60 g,False,True,Jajan & Nongkrong,WANTS,makanan,bad_product_name
alfagift,makanan,makanan ringan,Fisherman's Friend Permen Sugar Free Mint 22 g,17900.0,fisherman s friend permen sugar free mint 22 g,False,True,Jajan & Nongkrong,WANTS,makanan,bad_product_name
alfagift,makanan,makanan ringan,Kobe Bon Crispy Camilan Mi Krispi Rasa Mi Goreng Spesial Level 0 64 g,4000.0,kobe bon crispy camilan mi krispi rasa mi goreng spesial level 0 64 g,False,True,Jajan & Nongkrong,WANTS,makanan,bad_product_name
alfagift,makanan,makanan instan,Sedaap Tasty Mi Instan Ayam Saus Teriyaki 120 g,5500.0,sedaap tasty mi instan ayam saus teriyaki 120 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,makanan,makanan instan,La Fonte Spageti Saus Bolognese 117 g,7800.0,la fonte spageti saus bolognese 117 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,makanan,makanan instan,Gaga 100 Extra Pedas Mie Instan Cup Kuah Jalapeno 75 g,6900.0,gaga 100 extra pedas mie instan cup kuah jalapeno 75 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,makanan,makanan instan,Wonhae Rose Ramyun Mi Instan Goreng Saus Krim Rose 97 g,10200.0,wonhae rose ramyun mi instan goreng saus krim rose 97 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,makanan,makanan instan,Sun Bell Tuna Chili Sauce 185 g,19900.0,sun bell tuna chili sauce 185 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,makanan,makanan instan,Sun Bell Tuna Bumbu Nasi Goreng 185 g,24500.0,sun bell tuna bumbu nasi goreng 185 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,makanan,makanan instan,Nissin UFO Mi Goreng Instan Saus Jepang Cup 88 g,7900.0,nissin ufo mi goreng instan saus jepang cup 88 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,makanan,makanan instan,San Remo Pasta & Saus Rasa Four Cheese 120 g,27000.0,san remo pasta & saus rasa four cheese 120 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,makanan,makanan instan,Wong Coco Sweet Corn 425 gr,14500.0,wong coco sweet corn 425 gr,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,makanan,makanan instan,Gaga 100 Extra Pedas Mie Instan Cup Kuah Soto 75 g,5900.0,gaga 100 extra pedas mie instan cup kuah soto 75 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,makanan,makanan instan,Omoide Mi Udon Saus Carbonara 200 g,18200.0,omoide mi udon saus carbonara 200 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,makanan,"roti, selai, & sereal",Goldenfil Choco Crunchy Topping 1 kg,67900.0,goldenfil choco crunchy topping 1 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,makanan,"roti, selai, & sereal",Morin Selai Topping Stroberi 300 g,21900.0,morin selai topping stroberi 300 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,makanan,"roti, selai, & sereal",Morin Selai Topping Cokelat 300 g,25900.0,morin selai topping cokelat 300 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,makanan,"roti, selai, & sereal",Quaker Oatmeal Instan 1.2 kg,67000.0,quaker oatmeal instan 1.2 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,makanan,"roti, selai, & sereal",Tropicana Slim Topping Madu Bebas Gula 350 ml,77500.0,tropicana slim topping madu bebas gula 350 ml,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,minuman,minuman ringan,Fruit Tea Minuman Teh Freeze 500 ml,7600.0,fruit tea minuman teh freeze 500 ml,False,True,Jajan & Nongkrong,WANTS,minuman,bad_product_name
alfagift,minuman,minuman ringan,Red Bull Kratingdaeng Minuman Energi Gold Kaleng 250 ml,9100.0,red bull kratingdaeng minuman energi gold kaleng 250 ml,False,True,Jajan & Nongkrong,WANTS,minuman,bad_product_name
